date,alumina_ppi,alumina_ppi_refining,aluminum_export_ppi
2025-05-09,170.193,170.291,162.1
2025-05-12,170.193,170.291,162.1
2025-05-13,170.193,170.291,162.1
2025-05-14,170.193,170.291,162.1
2025-05-15,170.193,170.291,162.1
2025-05-16,170.193,170.291,162.1
2025-05-19,170.193,170.291,162.1
2025-05-20,170.193,170.291,162.1
2025-05-21,170.193,170.291,162.1
2025-05-22,170.193,170.291,162.1
2025-05-23,170.193,170.291,162.1
2025-05-26,170.193,170.291,162.1
2025-05-27,170.193,170.291,162.1
2025-05-28,170.193,170.291,162.1
2025-05-29,170.193,170.291,162.1
2025-05-30,170.193,170.291,162.1
2025-06-02,170.006,170.104,160.0
2025-06-03,170.006,170.104,160.0
2025-06-04,170.006,170.104,160.0
2025-06-05,170.006,170.104,160.0
2025-06-06,170.006,170.104,160.0
2025-06-09,170.006,170.104,160.0
2025-06-10,170.006,170.104,160.0
2025-06-11,170.006,170.104,160.0
2025-06-12,170.006,170.104,160.0
2025-06-13,170.006,170.104,160.0
2025-06-16,170.006,170.104,160.0
2025-06-17,170.006,170.104,160.0
2025-06-18,170.006,170.104,160.0
2025-06-19,170.006,170.104,160.0
2025-06-20,170.006,170.104,160.0
2025-06-23,170.006,170.104,160.0
2025-06-24,170.006,170.104,160.0
2025-06-25,170.006,170.104,160.0
2025-06-26,170.006,170.104,160.0
2025-06-27,170.006,170.104,160.0
2025-06-30,170.006,170.104,160.0
2025-07-01,182.016,182.121,163.2
2025-07-02,182.016,182.121,163.2
2025-07-03,182.016,182.121,163.2
2025-07-04,182.016,182.121,163.2
2025-07-07,182.016,182.121,163.2
2025-07-08,182.016,182.121,163.2
2025-07-09,182.016,182.121,163.2
2025-07-10,182.016,182.121,163.2
2025-07-11,182.016,182.121,163.2
2025-07-14,182.016,182.121,163.2
2025-07-15,182.016,182.121,163.2
2025-07-16,182.016,182.121,163.2
2025-07-17,182.016,182.121,163.2
2025-07-18,182.016,182.121,163.2
2025-07-21,182.016,182.121,163.2
2025-07-22,182.016,182.121,163.2
2025-07-23,182.016,182.121,163.2
2025-07-24,182.016,182.121,163.2
2025-07-25,182.016,182.121,163.2
2025-07-28,182.016,182.121,163.2
2025-07-29,182.016,182.121,163.2
2025-07-30,182.016,182.121,163.2
2025-07-31,182.016,182.121,163.2
2025-08-01,191.126,191.237,171.0
2025-08-04,191.126,191.237,171.0
2025-08-05,191.126,191.237,171.0
2025-08-06,191.126,191.237,171.0
2025-08-07,191.126,191.237,171.0
2025-08-08,191.126,191.237,171.0
2025-08-11,191.126,191.237,171.0
2025-08-12,191.126,191.237,171.0
2025-08-13,191.126,191.237,171.0
2025-08-14,191.126,191.237,171.0
2025-08-15,191.126,191.237,171.0
2025-08-18,191.126,191.237,171.0
2025-08-19,191.126,191.237,171.0
2025-08-20,191.126,191.237,171.0
2025-08-21,191.126,191.237,171.0
2025-08-22,191.126,191.237,171.0
2025-08-25,191.126,191.237,171.0
2025-08-26,191.126,191.237,171.0
2025-08-27,191.126,191.237,171.0
2025-08-28,191.126,191.237,171.0
2025-08-29,191.126,191.237,171.0
2025-09-01,193.914,194.026,171.9
2025-09-02,193.914,194.026,171.9
2025-09-03,193.914,194.026,171.9
2025-09-04,193.914,194.026,171.9
2025-09-05,193.914,194.026,171.9
2025-09-08,193.914,194.026,171.9
2025-09-09,193.914,194.026,171.9
2025-09-10,193.914,194.026,171.9
2025-09-11,193.914,194.026,171.9
2025-09-12,193.914,194.026,171.9
2025-09-15,193.914,194.026,171.9
2025-09-16,193.914,194.026,171.9
2025-09-17,193.914,194.026,171.9
2025-09-18,193.914,194.026,171.9
2025-09-19,193.914,194.026,171.9
2025-09-22,193.914,194.026,171.9
2025-09-23,193.914,194.026,171.9
2025-09-24,193.914,194.026,171.9
2025-09-25,193.914,194.026,171.9
2025-09-26,193.914,194.026,171.9
2025-09-29,193.914,194.026,171.9
2025-09-30,193.914,194.026,171.9
2025-10-01,197.604,197.718,172.1
2025-10-02,197.604,197.718,172.1
2025-10-03,197.604,197.718,172.1
2025-10-06,197.604,197.718,172.1
2025-10-07,197.604,197.718,172.1
2025-10-08,197.604,197.718,172.1
2025-10-09,197.604,197.718,172.1
2025-10-10,197.604,197.718,172.1
2025-10-13,197.604,197.718,172.1
2025-10-14,197.604,197.718,172.1
2025-10-15,197.604,197.718,172.1
2025-10-16,197.604,197.718,172.1
2025-10-17,197.604,197.718,172.1
2025-10-20,197.604,197.718,172.1
2025-10-21,197.604,197.718,172.1
2025-10-22,197.604,197.718,172.1
2025-10-23,197.604,197.718,172.1
2025-10-24,197.604,197.718,172.1
2025-10-27,197.604,197.718,172.1
2025-10-28,197.604,197.718,172.1
2025-10-29,197.604,197.718,172.1
2025-10-30,197.604,197.718,172.1
2025-10-31,197.604,197.718,172.1
2025-11-03,204.327,204.445,179.5
2025-11-04,204.327,204.445,179.5
2025-11-05,204.327,204.445,179.5
2025-11-06,204.327,204.445,179.5
2025-11-07,204.327,204.445,179.5
2025-11-10,204.327,204.445,179.5
2025-11-11,204.327,204.445,179.5
2025-11-12,204.327,204.445,179.5
2025-11-13,204.327,204.445,179.5
2025-11-14,204.327,204.445,179.5
2025-11-17,204.327,204.445,179.5
2025-11-18,204.327,204.445,179.5
2025-11-19,204.327,204.445,179.5
2025-11-20,204.327,204.445,179.5
2025-11-21,204.327,204.445,179.5
2025-11-24,204.327,204.445,179.5
2025-11-25,204.327,204.445,179.5
2025-11-26,204.327,204.445,179.5
2025-11-27,204.327,204.445,179.5
2025-11-28,204.327,204.445,179.5
2025-12-01,209.401,209.522,183.6
2025-12-02,209.401,209.522,183.6
2025-12-03,209.401,209.522,183.6
2025-12-04,209.401,209.522,183.6
2025-12-05,209.401,209.522,183.6
2025-12-08,209.401,209.522,183.6
2025-12-09,209.401,209.522,183.6
2025-12-10,209.401,209.522,183.6
2025-12-11,209.401,209.522,183.6
2025-12-12,209.401,209.522,183.6
2025-12-15,209.401,209.522,183.6
2025-12-16,209.401,209.522,183.6
2025-12-17,209.401,209.522,183.6
2025-12-18,209.401,209.522,183.6
2025-12-19,209.401,209.522,183.6
2025-12-22,209.401,209.522,183.6
2025-12-23,209.401,209.522,183.6
2025-12-24,209.401,209.522,183.6
2025-12-25,209.401,209.522,183.6
2025-12-26,209.401,209.522,183.6
2025-12-29,209.401,209.522,183.6
2025-12-30,209.401,209.522,183.6
2025-12-31,209.401,209.522,183.6
2026-01-01,215.068,215.192,180.6
2026-01-02,215.068,215.192,180.6
2026-01-05,215.068,215.192,180.6
2026-01-06,215.068,215.192,180.6
2026-01-07,215.068,215.192,180.6
2026-01-08,215.068,215.192,180.6
2026-01-09,215.068,215.192,180.6
2026-01-12,215.068,215.192,180.6
2026-01-13,215.068,215.192,180.6
2026-01-14,215.068,215.192,180.6
2026-01-15,215.068,215.192,180.6
2026-01-16,215.068,215.192,180.6
2026-01-19,215.068,215.192,180.6
2026-01-20,215.068,215.192,180.6
2026-01-21,215.068,215.192,180.6
2026-01-22,215.068,215.192,180.6
2026-01-23,215.068,215.192,180.6
2026-01-26,215.068,215.192,180.6
2026-01-27,215.068,215.192,180.6
2026-01-28,215.068,215.192,180.6
2026-01-29,215.068,215.192,180.6
2026-01-30,215.068,215.192,180.6
2026-02-02,215.068,215.192,180.6
2026-02-03,215.068,215.192,180.6
2026-02-04,215.068,215.192,180.6
2026-02-05,215.068,215.192,180.6
2026-02-06,215.068,215.192,180.6
2026-02-09,215.068,215.192,180.6
2026-02-10,215.068,215.192,180.6
2026-02-11,215.068,215.192,180.6
2026-02-12,215.068,215.192,180.6
2026-02-13,215.068,215.192,180.6
2026-02-16,215.068,215.192,180.6
2026-02-17,215.068,215.192,180.6
2026-02-18,215.068,215.192,180.6
2026-02-19,215.068,215.192,180.6
2026-02-20,215.068,215.192,180.6
2026-02-23,215.068,215.192,180.6
2026-02-24,215.068,215.192,180.6
2026-02-25,215.068,215.192,180.6
2026-02-26,215.068,215.192,180.6
2026-02-27,215.068,215.192,180.6
2026-03-02,215.068,215.192,180.6
2026-03-03,215.068,215.192,180.6
2026-03-04,215.068,215.192,180.6
2026-03-05,215.068,215.192,180.6
2026-03-06,215.068,215.192,180.6
