date,china_gdp_growth,china_industrial_output,world_gdp_growth,eu_gdp_growth
2018-08-13,6.3343609993302294,5.031357788408723,2.9089053479567,1.9413713903921077
2018-08-14,6.332475476998362,5.02796024805825,2.9072756474378525,1.9409024228160088
2018-08-15,6.330589954666496,5.024562707707776,2.905645946919005,1.94043345523991
2018-08-16,6.3287044323346295,5.021165167357303,2.9040162464001575,1.9399644876638111
2018-08-17,6.326818910002763,5.01776762700683,2.90238654588131,1.9394955200877124
2018-08-18,6.324933387670897,5.014370086656356,2.900756845362462,1.9390265525116135
2018-08-19,6.32304786533903,5.010972546305883,2.8991271448436144,1.9385575849355146
2018-08-20,6.321162343007163,5.007575005955409,2.897497444324767,1.9380886173594158
2018-08-21,6.319276820675297,5.004177465604935,2.8958677438059195,1.937619649783317
2018-08-22,6.317391298343431,5.000779925254462,2.894238043287072,1.937150682207218
2018-08-23,6.315505776011564,4.997382384903989,2.892608342768224,1.9366817146311193
2018-08-24,6.313620253679697,4.993984844553515,2.890978642249377,1.9362127470550203
2018-08-25,6.311734731347831,4.990587304203042,2.889348941730529,1.9357437794789216
2018-08-26,6.309849209015964,4.987189763852569,2.8877192412116814,1.9352748119028227
2018-08-27,6.307963686684098,4.983792223502095,2.8860895406928337,1.9348058443267238
2018-08-28,6.306078164352232,4.980394683151622,2.8844598401739865,1.934336876750625
2018-08-29,6.3041926420203644,4.976997142801149,2.882830139655139,1.9338679091745261
2018-08-30,6.302307119688498,4.973599602450674,2.881200439136291,1.9333989415984272
2018-08-31,6.300421597356632,4.970202062100201,2.8795707386174434,1.9329299740223285
2018-09-01,6.298536075024765,4.966804521749728,2.877941038098596,1.9324610064462295
2018-09-02,6.296650552692899,4.963406981399254,2.8763113375797484,1.9319920388701308
2018-09-03,6.294765030361032,4.960009441048781,2.8746816370609007,1.931523071294032
2018-09-04,6.2928795080291655,4.956611900698308,2.873051936542053,1.931054103717933
2018-09-05,6.290993985697299,4.953214360347834,2.871422236023206,1.9305851361418342
2018-09-06,6.289108463365433,4.949816819997361,2.869792535504358,1.9301161685657353
2018-09-07,6.2872229410335665,4.9464192796468875,2.8681628349855104,1.9296472009896364
2018-09-08,6.285337418701699,4.943021739296414,2.8665331344666627,1.9291782334135377
2018-09-09,6.283451896369833,4.939624198945941,2.8649034339478154,1.9287092658374387
2018-09-10,6.281566374037967,4.9362266585954675,2.8632737334289677,1.92824029826134
2018-09-11,6.2796808517061,4.932829118244994,2.86164403291012,1.927771330685241
2018-09-12,6.277795329374234,4.92943157789452,2.8600143323912723,1.9273023631091422
2018-09-13,6.275909807042367,4.926034037544047,2.858384631872425,1.9268333955330434
2018-09-14,6.2740242847105,4.922636497193573,2.8567549313535774,1.9263644279569445
2018-09-15,6.272138762378634,4.9192389568431,2.8551252308347297,1.9258954603808456
2018-09-16,6.270253240046768,4.9158414164926265,2.853495530315882,1.9254264928047469
2018-09-17,6.2683677177149,4.912443876142153,2.8518658297970347,1.924957525228648
2018-09-18,6.266482195383034,4.90904633579168,2.850236129278187,1.9244885576525492
2018-09-19,6.264596673051168,4.9056487954412065,2.8486064287593393,1.9240195900764503
2018-09-20,6.262711150719301,4.902251255090733,2.8469767282404916,1.9235506225003514
2018-09-21,6.260825628387435,4.89885371474026,2.8453470277216444,1.9230816549242526
2018-09-22,6.258940106055569,4.895456174389786,2.8437173272027967,1.9226126873481537
2018-09-23,6.2570545837237015,4.892058634039312,2.842087626683949,1.922143719772055
2018-09-24,6.255169061391835,4.888661093688839,2.8404579261651013,1.921674752195956
2018-09-25,6.253283539059969,4.8852635533383655,2.838828225646254,1.9212057846198571
2018-09-26,6.2513980167281025,4.881866012987892,2.8371985251274063,1.9207368170437584
2018-09-27,6.249512494396235,4.878468472637419,2.8355688246085586,1.9202678494676595
2018-09-28,6.247626972064369,4.875070932286945,2.833939124089711,1.9197988818915606
2018-09-29,6.245741449732503,4.871673391936472,2.8323094235708637,1.9193299143154618
2018-09-30,6.243855927400636,4.868275851585999,2.830679723052016,1.918860946739363
2018-10-01,6.24197040506877,4.864878311235525,2.8290500225331683,1.918391979163264
2018-10-02,6.2400848827369035,4.861480770885052,2.8274203220143206,1.9179230115871653
2018-10-03,6.238199360405036,4.858083230534579,2.8257906214954733,1.9174540440110663
2018-10-04,6.23631383807317,4.854685690184105,2.8241609209766256,1.9169850764349676
2018-10-05,6.234428315741304,4.851288149833632,2.822531220457778,1.9165161088588687
2018-10-06,6.232542793409437,4.847890609483158,2.8209015199389302,1.9160471412827698
2018-10-07,6.23065727107757,4.844493069132684,2.819271819420083,1.915578173706671
2018-10-08,6.228771748745704,4.841095528782211,2.8176421189012353,1.9151092061305721
2018-10-09,6.226886226413837,4.837697988431738,2.8160124183823876,1.9146402385544734
2018-10-10,6.225000704081971,4.834300448081264,2.81438271786354,1.9141712709783745
2018-10-11,6.223115181750105,4.830902907730791,2.8127530173446926,1.9137023034022755
2018-10-12,6.221229659418238,4.827505367380318,2.811123316825845,1.9132333358261768
2018-10-13,6.219344137086371,4.824107827029844,2.8094936163069972,1.912764368250078
2018-10-14,6.217458614754505,4.820710286679371,2.8078639157881495,1.912295400673979
2018-10-15,6.2155730924226384,4.817312746328898,2.8062342152693023,1.9118264330978803
2018-10-16,6.213687570090772,4.813915205978423,2.8046045147504546,1.9113574655217813
2018-10-17,6.211802047758905,4.81051766562795,2.802974814231607,1.9108884979456824
2018-10-18,6.2099165254270385,4.807120125277477,2.801345113712759,1.9104195303695837
2018-10-19,6.208031003095172,4.803722584927003,2.799715413193912,1.9099505627934847
2018-10-20,6.206145480763306,4.80032504457653,2.7980857126750642,1.909481595217386
2018-10-21,6.2042599584314395,4.796927504226057,2.7964560121562165,1.909012627641287
2018-10-22,6.202374436099572,4.793529963875583,2.794826311637369,1.9085436600651882
2018-10-23,6.200488913767706,4.79013242352511,2.7931966111185216,1.9080746924890895
2018-10-24,6.19860339143584,4.786734883174637,2.791566910599674,1.9076057249129905
2018-10-25,6.196717869103973,4.783337342824163,2.789937210080826,1.9071367573368918
2018-10-26,6.194832346772107,4.77993980247369,2.7883075095619785,1.9066677897607929
2018-10-27,6.19294682444024,4.7765422621232165,2.7866778090431312,1.906198822184694
2018-10-28,6.191061302108373,4.773144721772743,2.7850481085242835,1.9057298546085952
2018-10-29,6.189175779776507,4.76974718142227,2.783418408005436,1.9052608870324963
2018-10-30,6.187290257444641,4.766349641071796,2.781788707486588,1.9047919194563974
2018-10-31,6.185404735112774,4.762952100721322,2.780159006967741,1.9043229518802987
2018-11-01,6.183519212780907,4.759554560370849,2.778529306448893,1.9038539843041997
2018-11-02,6.181633690449041,4.7561570200203755,2.7768996059300455,1.9033850167281008
2018-11-03,6.179748168117174,4.752759479669902,2.775269905411198,1.902916049152002
2018-11-04,6.177862645785308,4.749361939319429,2.7736402048923505,1.9024470815759031
2018-11-05,6.175977123453442,4.7459643989689555,2.772010504373503,1.9019781139998044
2018-11-06,6.1740916011215745,4.742566858618482,2.770380803854655,1.9015091464237055
2018-11-07,6.172206078789708,4.739169318268009,2.7687511033358074,1.9010401788476066
2018-11-08,6.170320556457842,4.735771777917535,2.7671214028169597,1.9005712112715079
2018-11-09,6.1684350341259755,4.732374237567061,2.7654917022981125,1.900102243695409
2018-11-10,6.166549511794109,4.728976697216588,2.7638620017792648,1.8996332761193102
2018-11-11,6.164663989462242,4.7255791568661145,2.762232301260417,1.8991643085432113
2018-11-12,6.162778467130376,4.722181616515641,2.76060260074157,1.8986953409671123
2018-11-13,6.160892944798509,4.718784076165168,2.758972900222722,1.8982263733910136
2018-11-14,6.159007422466643,4.7153865358146945,2.7573431997038744,1.8977574058149147
2018-11-15,6.157121900134776,4.711988995464221,2.7557134991850267,1.8972884382388158
2018-11-16,6.155236377802909,4.708591455113748,2.754083798666179,1.896819470662717
2018-11-17,6.153350855471043,4.705193914763274,2.7524540981473318,1.8963505030866181
2018-11-18,6.151465333139177,4.701796374412801,2.750824397628484,1.8958815355105192
2018-11-19,6.14957981080731,4.698398834062328,2.7491946971096364,1.8954125679344205
2018-11-20,6.147694288475444,4.695001293711854,2.747564996590789,1.8949436003583215
2018-11-21,6.145808766143577,4.691603753361381,2.7459352960719414,1.8944746327822228
2018-11-22,6.14392324381171,4.688206213010908,2.7443055955530937,1.894005665206124
2018-11-23,6.142037721479844,4.684808672660433,2.742675895034246,1.893536697630025
2018-11-24,6.140152199147978,4.68141113230996,2.7410461945153983,1.8930677300539263
2018-11-25,6.1382666768161105,4.678013591959487,2.739416493996551,1.8925987624778273
2018-11-26,6.136381154484244,4.674616051609013,2.7377867934777034,1.8921297949017286
2018-11-27,6.134495632152378,4.67121851125854,2.7361570929588557,1.8916608273256297
2018-11-28,6.1326101098205115,4.667820970908067,2.7345273924400084,1.8911918597495307
2018-11-29,6.130724587488645,4.664423430557593,2.7328976919211607,1.890722892173432
2018-11-30,6.128839065156779,4.66102589020712,2.731267991402313,1.890253924597333
2018-12-01,6.126953542824912,4.657628349856646,2.7296382908834653,1.8897849570212342
2018-12-02,6.125068020493045,4.654230809506172,2.7280085903646176,1.8893159894451355
2018-12-03,6.123182498161179,4.650833269155699,2.7263788898457704,1.8888470218690365
2018-12-04,6.1212969758293125,4.647435728805226,2.7247491893269227,1.8883780542929376
2018-12-05,6.119411453497445,4.644038188454752,2.723119488808075,1.8879090867168389
2018-12-06,6.117525931165579,4.640640648104279,2.7214897882892277,1.88744011914074
2018-12-07,6.115640408833713,4.637243107753806,2.71986008777038,1.8869711515646412
2018-12-08,6.113754886501846,4.633845567403332,2.7182303872515323,1.8865021839885423
2018-12-09,6.11186936416998,4.630448027052859,2.7166006867326846,1.8860332164124434
2018-12-10,6.109983841838114,4.627050486702386,2.714970986213837,1.8855642488363447
2018-12-11,6.108098319506246,4.623652946351912,2.7133412856949897,1.8850952812602457
2018-12-12,6.10621279717438,4.620255406001439,2.711711585176142,1.884626313684147
2018-12-13,6.104327274842514,4.616857865650966,2.7100818846572943,1.884157346108048
2018-12-14,6.102441752510647,4.613460325300492,2.708452184138447,1.8836883785319491
2018-12-15,6.10055623017878,4.610062784950019,2.7068224836195993,1.8832194109558504
2018-12-16,6.098670707846914,4.606665244599545,2.7051927831007516,1.8827504433797515
2018-12-17,6.0967851855150474,4.603267704249071,2.703563082581904,1.8822814758036526
2018-12-18,6.094899663183181,4.599870163898598,2.701933382063056,1.8818125082275539
2018-12-19,6.093014140851315,4.596472623548125,2.700303681544209,1.881343540651455
2018-12-20,6.091128618519448,4.593075083197651,2.6986739810253613,1.880874573075356
2018-12-21,6.089243096187581,4.589677542847178,2.6970442805065136,1.8804056054992573
2018-12-22,6.087357573855715,4.5862800024967045,2.6954145799876663,1.8799366379231583
2018-12-23,6.0854720515238485,4.582882462146231,2.6937848794688186,1.8794676703470596
2018-12-24,6.083586529191982,4.579484921795758,2.692155178949971,1.8789987027709607
2018-12-25,6.081701006860115,4.576087381445284,2.690525478431123,1.8785297351948618
2018-12-26,6.079815484528249,4.57268984109481,2.6888957779122755,1.878060767618763
2018-12-27,6.077929962196382,4.569292300744337,2.6872660773934283,1.8775918000426641
2018-12-28,6.076044439864516,4.5658947603938635,2.6856363768745806,1.8771228324665654
2018-12-29,6.07415891753265,4.56249722004339,2.684006676355733,1.8766538648904665
2018-12-30,6.072273395200782,4.559099679692917,2.6823769758368856,1.8761848973143676
2018-12-31,6.070387872868916,4.5557021393424435,2.680747275318038,1.8757159297382688
2019-01-01,6.06850235053705,4.55230459899197,2.67911757479919,1.87524696216217
2019-01-02,6.058287791852795,4.545677705786861,2.6638344496535207,1.8548246949874794
2019-01-03,6.048073233168541,4.539050812581753,2.648551324507851,1.834402427812789
2019-01-04,6.037858674484286,4.532423919376643,2.6332681993621816,1.8139801606380985
2019-01-05,6.027644115800031,4.525797026171534,2.617985074216512,1.7935578934634082
2019-01-06,6.0174295571157765,4.519170132966425,2.6027019490708425,1.7731356262887177
2019-01-07,6.007214998431523,4.5125432397613165,2.587418823925173,1.7527133591140274
2019-01-08,5.997000439747268,4.505916346556207,2.5721356987795034,1.7322910919393368
2019-01-09,5.986785881063013,4.499289453351098,2.556852573633834,1.7118688247646463
2019-01-10,5.976571322378759,4.492662560145989,2.5415694484881644,1.691446557589956
2019-01-11,5.966356763694504,4.4860356669408805,2.526286323342495,1.6710242904152655
2019-01-12,5.9561422050102495,4.479408773735772,2.511003198196825,1.6506020232405751
2019-01-13,5.945927646325995,4.472781880530662,2.4957200730511553,1.6301797560658846
2019-01-14,5.935713087641741,4.466154987325553,2.4804369479054857,1.6097574888911943
2019-01-15,5.925498528957486,4.4595280941204445,2.465153822759816,1.5893352217165038
2019-01-16,5.915283970273231,4.452901200915336,2.4498706976141467,1.5689129545418132
2019-01-17,5.905069411588977,4.446274307710226,2.434587572468477,1.548490687367123
2019-01-18,5.894854852904722,4.439647414505117,2.4193044473228076,1.5280684201924324
2019-01-19,5.884640294220468,4.4330205213000085,2.404021322177138,1.5076461530177419
2019-01-20,5.874425735536214,4.4263936280949,2.3887381970314685,1.4872238858430515
2019-01-21,5.864211176851959,4.41976673488979,2.373455071885799,1.4668016186683612
2019-01-22,5.853996618167704,4.413139841684681,2.3581719467401294,1.4463793514936707
2019-01-23,5.843782059483449,4.406512948479572,2.34288882159446,1.4259570843189802
2019-01-24,5.833567500799195,4.399886055274464,2.3276056964487903,1.4055348171442898
2019-01-25,5.823352942114941,4.393259162069355,2.312322571303121,1.3851125499695993
2019-01-26,5.813138383430686,4.386632268864245,2.2970394461574513,1.3646902827949088
2019-01-27,5.802923824746432,4.380005375659136,2.2817563210117817,1.3442680156202185
2019-01-28,5.792709266062177,4.373378482454028,2.266473195866112,1.3238457484455282
2019-01-29,5.782494707377922,4.366751589248919,2.2511900707204426,1.3034234812708376
2019-01-30,5.7722801486936675,4.360124696043809,2.235906945574773,1.283001214096147
2019-01-31,5.7620655900094135,4.3534978028387,2.2206238204291036,1.2625789469214568
2019-02-01,5.751851031325159,4.346870909633592,2.205340695283434,1.2421566797467662
2019-02-02,5.741636472640904,4.340244016428483,2.190057570137764,1.2217344125720757
2019-02-03,5.73142191395665,4.333617123223374,2.174774444992095,1.2013121453973854
2019-02-04,5.721207355272395,4.326990230018264,2.159491319846425,1.180889878222695
2019-02-05,5.71099279658814,4.3203633368131555,2.1442081947007554,1.1604676110480046
2019-02-06,5.700778237903886,4.313736443608047,2.128925069555086,1.140045343873314
2019-02-07,5.690563679219632,4.307109550402938,2.1136419444094163,1.1196230766986237
2019-02-08,5.680349120535377,4.300482657197828,2.098358819263747,1.0992008095239332
2019-02-09,5.670134561851122,4.2938557639927195,2.0830756941180772,1.0787785423492426
2019-02-10,5.659920003166868,4.287228870787611,2.0677925689724077,1.0583562751745523
2019-02-11,5.649705444482613,4.280601977582502,2.052509443826738,1.037934007999862
2019-02-12,5.6394908857983586,4.273975084377392,2.0372263186810686,1.0175117408251715
2019-02-13,5.629276327114104,4.2673481911722835,2.021943193535399,0.997089473650481
2019-02-14,5.61906176842985,4.260721297967175,2.0066600683897295,0.9766672064757905
2019-02-15,5.608847209745595,4.254094404762066,1.99137694324406,0.9562449393011001
2019-02-16,5.59863265106134,4.247467511556957,1.9760938180983905,0.9358226721264097
2019-02-17,5.588418092377086,4.2408406183518474,1.960810692952721,0.9154004049517193
2019-02-18,5.5782035336928315,4.234213725146739,1.9455275678070514,0.8949781377770288
2019-02-19,5.567988975008577,4.22758683194163,1.9302444426613818,0.8745558706023384
2019-02-20,5.557774416324323,4.220959938736521,1.9149613175157123,0.8541336034276479
2019-02-21,5.547559857640068,4.214333045531411,1.8996781923700425,0.8337113362529576
2019-02-22,5.537345298955813,4.207706152326303,1.884395067224373,0.813289069078267
2019-02-23,5.527130740271558,4.201079259121194,1.8691119420787035,0.7928668019035765
2019-02-24,5.5169161815873045,4.194452365916085,1.853828816933034,0.7724445347288862
2019-02-25,5.50670162290305,4.187825472710976,1.8385456917873644,0.7520222675541957
2019-02-26,5.496487064218795,4.181198579505867,1.8232625666416946,0.7316000003795053
2019-02-27,5.48627250553454,4.174571686300758,1.807979441496025,0.7111777332048148
2019-02-28,5.476057946850286,4.167944793095649,1.7926963163503555,0.6907554660301245
2019-03-01,5.465843388166031,4.16131789989054,1.777413191204686,0.670333198855434
2019-03-02,5.4556288294817765,4.154691006685431,1.7621300660590165,0.6499109316807434
2019-03-03,5.445414270797523,4.148064113480322,1.746846940913347,0.6294886645060531
2019-03-04,5.435199712113268,4.141437220275213,1.7315638157676774,0.6090663973313626
2019-03-05,5.424985153429013,4.134810327070104,1.7162806906220078,0.5886441301566723
2019-03-06,5.414770594744759,4.128183433864995,1.7009975654763383,0.5682218629819817
2019-03-07,5.404556036060504,4.121556540659886,1.6857144403306688,0.5477995958072914
2019-03-08,5.3943414773762495,4.114929647454777,1.6704313151849992,0.5273773286326009
2019-03-09,5.3841269186919956,4.108302754249668,1.6551481900393297,0.5069550614579104
2019-03-10,5.373912360007741,4.101675861044559,1.6398650648936601,0.48653279428322005
2019-03-11,5.363697801323486,4.09504896783945,1.6245819397479904,0.4661105271085295
2019-03-12,5.353483242639231,4.088422074634341,1.6092988146023208,0.4456882599338392
2019-03-13,5.343268683954977,4.081795181429232,1.5940156894566513,0.42526599275914867
2019-03-14,5.333054125270722,4.075168288224123,1.5787325643109817,0.40484372558445814
2019-03-15,5.322839566586468,4.068541395019015,1.5634494391653122,0.3844214584097678
2019-03-16,5.312625007902213,4.061914501813905,1.5481663140196427,0.3639991912350773
2019-03-17,5.302410449217959,4.055287608608796,1.5328831888739731,0.343576924060387
2019-03-18,5.292195890533704,4.048660715403687,1.5176000637283036,0.32315465688569645
2019-03-19,5.281981331849449,4.0420338221985785,1.502316938582634,0.30273238971100613
2019-03-20,5.271766773165195,4.035406928993469,1.4870338134369645,0.2823101225363156
2019-03-21,5.261552214480941,4.02878003578836,1.471750688291295,0.26188785536162507
2019-03-22,5.251337655796686,4.022153142583251,1.4564675631456252,0.24146558818693475
2019-03-23,5.241123097112432,4.0155262493781425,1.4411844379999557,0.22104332101224422
2019-03-24,5.230908538428177,4.008899356173034,1.4259013128542861,0.2006210538375539
2019-03-25,5.220693979743922,4.002272462967924,1.4106181877086166,0.18019878666286337
2019-03-26,5.210479421059667,3.9956455697628153,1.395335062562947,0.15977651948817306
2019-03-27,5.2002648623754135,3.9890186765577065,1.3800519374172775,0.13935425231348253
2019-03-28,5.190050303691159,3.9823917833525972,1.364768812271608,0.118931985138792
2019-03-29,5.179835745006904,3.9757648901474885,1.3494856871259384,0.09850971796410168
2019-03-30,5.169621186322649,3.9691379969423792,1.3342025619802689,0.07808745078941115
2019-03-31,5.159406627638395,3.9625111037372704,1.3189194368345993,0.05766518361472084
2019-04-01,5.14919206895414,3.955884210532161,1.3036363116889298,0.037242916440030305
2019-04-02,5.138977510269886,3.9492573173270524,1.28835318654326,0.016820649265339993
2019-04-03,5.128762951585632,3.942630424121943,1.2730700613975905,-0.0036016179093505407
2019-04-04,5.118548392901377,3.9360035309168344,1.257786936251921,-0.024023885084041074
2019-04-05,5.108333834217122,3.9293766377117256,1.2425038111062514,-0.044446152258731386
2019-04-06,5.098119275532868,3.9227497445066164,1.2272206859605819,-0.06486841943342192
2019-04-07,5.087904716848613,3.9161228513015076,1.2119375608149123,-0.08529068660811223
2019-04-08,5.0776901581643585,3.9094959580963984,1.1966544356692428,-0.10571295378280277
2019-04-09,5.067475599480105,3.9028690648912896,1.1813713105235732,-0.12613522095749308
2019-04-10,5.05726104079585,3.8962421716861804,1.1660881853779037,-0.14655748813218383
2019-04-11,5.047046482111595,3.8896152784810716,1.1508050602322342,-0.16697975530687414
2019-04-12,5.03683192342734,3.8829883852759624,1.1355219350865644,-0.18740202248156446
2019-04-13,5.026617364743085,3.8763614920708536,1.1202388099408949,-0.20782428965625477
2019-04-14,5.0164028060588315,3.869734598865745,1.1049556847952253,-0.22824655683094552
2019-04-15,5.006188247374577,3.8631077056606355,1.0896725596495558,-0.24866882400563584
2019-04-16,4.995973688690322,3.8564808124555263,1.0743894345038862,-0.26909109118032615
2019-04-17,4.985759130006068,3.8498539192504175,1.0591063093582167,-0.2895133583550169
2019-04-18,4.975544571321813,3.8432270260453087,1.0438231842125472,-0.3099356255297072
2019-04-19,4.965330012637558,3.8366001328401995,1.0285400590668776,-0.3303578927043975
2019-04-20,4.955115453953304,3.8299732396350907,1.013256933921208,-0.35078015987908784
2019-04-21,4.94490089526905,3.8233463464299815,0.9979738087755385,-0.3712024270537786
2019-04-22,4.934686336584795,3.8167194532248727,0.982690683629869,-0.3916246942284689
2019-04-23,4.924471777900541,3.810092560019764,0.9674075584841992,-0.4120469614031592
2019-04-24,4.914257219216286,3.8034656668146547,0.9521244333385297,-0.43246922857785
2019-04-25,4.904042660532031,3.7968387736095455,0.9368413081928602,-0.4528914957525403
2019-04-26,4.8938281018477765,3.7902118804044367,0.9215581830471906,-0.4733137629272306
2019-04-27,4.883613543163523,3.783584987199328,0.9062750579015211,-0.4937360301019209
2019-04-28,4.873398984479268,3.7769580939942187,0.8909919327558515,-0.5141582972766117
2019-04-29,4.863184425795013,3.77033120078911,0.875708807610182,-0.534580564451302
2019-04-30,4.852969867110758,3.7637043075840007,0.8604256824645125,-0.5550028316259923
2019-05-01,4.842755308426504,3.757077414378892,0.8451425573188429,-0.575425098800683
2019-05-02,4.8325407497422495,3.7504505211737826,0.8298594321731734,-0.5958473659753734
2019-05-03,4.822326191057995,3.743823627968674,0.8145763070275036,-0.6162696331500637
2019-05-04,4.812111632373741,3.7371967347635646,0.7992931818818341,-0.636691900324754
2019-05-05,4.801897073689486,3.730569841558456,0.7840100567361645,-0.6571141674994447
2019-05-06,4.791682515005231,3.723942948353347,0.768726931590495,-0.677536434674135
2019-05-07,4.781467956320977,3.717316055148238,0.7534438064448254,-0.6979587018488254
2019-05-08,4.771253397636722,3.7106891619431286,0.7381606812991559,-0.7183809690235161
2019-05-09,4.761038838952468,3.70406226873802,0.7228775561534864,-0.7388032361982064
2019-05-10,4.750824280268214,3.697435375532911,0.7075944310078168,-0.7592255033728967
2019-05-11,4.740609721583959,3.690808482327802,0.6923113058621473,-0.779647770547587
2019-05-12,4.730395162899704,3.684181589122693,0.6770281807164777,-0.8000700377222778
2019-05-13,4.720180604215449,3.6775546959175838,0.6617450555708082,-0.8204923048969681
2019-05-14,4.7099660455311945,3.670927802712475,0.6464619304251387,-0.8409145720716584
2019-05-15,4.6997514868469406,3.664300909507366,0.6311788052794691,-0.8613368392463492
2019-05-16,4.689536928162686,3.657674016302257,0.6158956801337996,-0.8817591064210395
2019-05-17,4.679322369478431,3.6510471230971477,0.60061255498813,-0.9021813735957298
2019-05-18,4.669107810794177,3.644420229892039,0.5853294298424605,-0.9226036407704206
2019-05-19,4.658893252109922,3.63779333668693,0.5700463046967905,-0.9430259079451109
2019-05-20,4.648678693425667,3.631166443481821,0.554763179551121,-0.9634481751198012
2019-05-21,4.6384641347414135,3.624539550276712,0.5394800544054514,-0.9838704422944915
2019-05-22,4.628249576057159,3.617912657071603,0.5241969292597819,-1.0042927094691823
2019-05-23,4.618035017372904,3.611285763866494,0.5089138041141124,-1.0247149766438726
2019-05-24,4.60782045868865,3.6046588706613854,0.4936306789684428,-1.0451372438185629
2019-05-25,4.597605900004395,3.598031977456276,0.4783475538227733,-1.0655595109932536
2019-05-26,4.58739134132014,3.591405084251167,0.46306442867710373,-1.085981778167944
2019-05-27,4.577176782635886,3.584778191046058,0.4477813035314342,-1.1064040453426343
2019-05-28,4.566962223951632,3.5781512978409493,0.43249817838576465,-1.1268263125173246
2019-05-29,4.556747665267377,3.57152440463584,0.4172150532400951,-1.1472485796920153
2019-05-30,4.546533106583122,3.5648975114307313,0.4019319280944256,-1.1676708468667056
2019-05-31,4.536318547898867,3.558270618225622,0.38664880294875603,-1.188093114041396
2019-06-01,4.526103989214613,3.5516437250205133,0.3713656778030865,-1.2085153812160867
2019-06-02,4.5158894305303585,3.5450168318154045,0.35608255265741695,-1.228937648390777
2019-06-03,4.505674871846104,3.5383899386102953,0.3407994275117474,-1.2493599155654673
2019-06-04,4.49546031316185,3.531763045405186,0.32551630236607787,-1.2697821827401576
2019-06-05,4.485245754477595,3.5251361522000773,0.31023317722040833,-1.2902044499148484
2019-06-06,4.47503119579334,3.5185092589949685,0.2949500520747388,-1.3106267170895387
2019-06-07,4.464816637109086,3.5118823657898592,0.27966692692906925,-1.331048984264229
2019-06-08,4.4546020784248315,3.50525547258475,0.2643838017833997,-1.3514712514389198
2019-06-09,4.444387519740577,3.4986285793796412,0.24910067663772972,-1.37189351861361
2019-06-10,4.434172961056323,3.4920016861745324,0.23381755149206018,-1.3923157857883004
2019-06-11,4.423958402372068,3.4853747929694237,0.21853442634639064,-1.4127380529629907
2019-06-12,4.413743843687813,3.4787478997643144,0.2032513012007211,-1.4331603201376815
2019-06-13,4.403529285003558,3.472121006559205,0.18796817605505156,-1.4535825873123718
2019-06-14,4.3933147263193035,3.4654941133540964,0.17268505090938202,-1.474004854487062
2019-06-15,4.38310016763505,3.4588672201489876,0.15740192576371248,-1.4944271216617528
2019-06-16,4.372885608950795,3.4522403269438784,0.14211880061804294,-1.5148493888364432
2019-06-17,4.36267105026654,3.445613433738769,0.1268356754723734,-1.5352716560111335
2019-06-18,4.352456491582286,3.4389865405336604,0.11155255032670386,-1.5556939231858238
2019-06-19,4.342241932898031,3.4323596473285516,0.09626942518103432,-1.5761161903605145
2019-06-20,4.3320273742137765,3.4257327541234424,0.08098630003536478,-1.5965384575352048
2019-06-21,4.321812815529523,3.419105860918333,0.06570317488969524,-1.6169607247098952
2019-06-22,4.311598256845268,3.4124789677132243,0.0504200497440257,-1.637382991884586
2019-06-23,4.301383698161013,3.4058520745081156,0.035136924598356156,-1.6578052590592762
2019-06-24,4.291169139476759,3.3992251813030068,0.019853799452686616,-1.6782275262339665
2019-06-25,4.280954580792504,3.3925982880978975,0.004570674307017075,-1.6986497934086568
2019-06-26,4.270740022108249,3.3859713948927883,-0.010712450838652465,-1.7190720605833476
2019-06-27,4.260525463423995,3.3793445016876795,-0.025995575984322006,-1.739494327758038
2019-06-28,4.250310904739741,3.3727176084825707,-0.041278701129991546,-1.7599165949327282
2019-06-29,4.240096346055486,3.3660907152774615,-0.05656182627566109,-1.780338862107419
2019-06-30,4.229881787371231,3.3594638220723523,-0.07184495142133063,-1.8007611292821093
2019-07-01,4.219667228686976,3.3528369288672435,-0.08712807656700061,-1.8211833964567996
2019-07-02,4.209452670002722,3.3462100356621347,-0.10241120171267015,-1.84160566363149
2019-07-03,4.199238111318468,3.339583142457026,-0.11769432685833969,-1.8620279308061807
2019-07-04,4.189023552634213,3.3329562492519167,-0.13297745200400923,-1.882450197980871
2019-07-05,4.178808993949959,3.3263293560468075,-0.14826057714967877,-1.9028724651555613
2019-07-06,4.168594435265704,3.3197024628416987,-0.16354370229534831,-1.923294732330252
2019-07-07,4.158379876581449,3.31307556963659,-0.17882682744101785,-1.9437169995049424
2019-07-08,4.148165317897195,3.3064486764314807,-0.1941099525866874,-1.9641392666796327
2019-07-09,4.1379507592129405,3.2998217832263714,-0.20939307773235694,-1.984561533854323
2019-07-10,4.127736200528686,3.2931948900212626,-0.22467620287802648,-2.004983801029014
2019-07-11,4.117521641844432,3.286567996816154,-0.23995932802369602,-2.0254060682037043
2019-07-12,4.107307083160177,3.279941103611045,-0.25524245316936556,-2.0458283353783946
2019-07-13,4.097092524475922,3.273314210405936,-0.2705255783150351,-2.066250602553085
2019-07-14,4.086877965791667,3.2666873172008266,-0.28580870346070464,-2.086672869727775
2019-07-15,4.076663407107413,3.260060423995718,-0.3010918286063742,-2.1070951369024655
2019-07-16,4.066448848423159,3.253433530790609,-0.3163749537520437,-2.127517404077156
