date,usd_cny,usd_eur,usd_jpy
2017-01-02,6.9575,1.0416,117.68
2017-01-03,6.9575,1.0416,117.68
2017-01-04,6.9322,1.0476,117.38
2017-01-05,6.887,1.0598,115.46
2017-01-06,6.9176,1.056,116.85
2017-01-07,6.9176,1.056,116.85
2017-01-08,6.9176,1.056,116.85
2017-01-09,6.935,1.0576,116.07
2017-01-10,6.918,1.0572,115.74
2017-01-11,6.9365,1.0501,116.26
2017-01-12,6.889,1.0666,113.87
2017-01-13,6.8985,1.0625,115.03
2017-01-14,6.8985,1.0625,115.03
2017-01-15,6.8985,1.0625,115.03
2017-01-16,6.8985,1.0625,115.03
2017-01-17,6.852,1.0695,112.96
2017-01-18,6.836,1.0682,113.4
2017-01-19,6.868,1.063,115.3
2017-01-20,6.868,1.063,115.3
2017-01-21,6.868,1.063,115.3
2017-01-22,6.868,1.063,115.3
2017-01-23,6.8514,1.074,112.9
2017-01-24,6.8555,1.0749,113.63
2017-01-25,6.8812,1.0743,113.6
2017-01-26,6.8768,1.067,114.7
2017-01-27,6.8768,1.069,115.16
2017-01-28,6.8768,1.069,115.16
2017-01-29,6.8768,1.069,115.16
2017-01-30,6.8768,1.0681,113.86
2017-01-31,6.8768,1.0794,112.72
2017-02-01,6.8768,1.0758,113.29
2017-02-02,6.8768,1.0802,112.48
2017-02-03,6.865,1.0792,112.42
2017-02-04,6.865,1.0792,112.42
2017-02-05,6.865,1.0792,112.42
2017-02-06,6.86,1.0731,112.32
2017-02-07,6.8821,1.069,112.14
2017-02-08,6.87,1.0708,111.74
2017-02-09,6.866,1.0658,113.24
2017-02-10,6.8775,1.065,113.22
2017-02-11,6.8775,1.065,113.22
2017-02-12,6.8775,1.065,113.22
2017-02-13,6.8776,1.0603,113.79
2017-02-14,6.8649,1.0577,114.34
2017-02-15,6.8685,1.0597,114.17
2017-02-16,6.8517,1.066,113.36
2017-02-17,6.864,1.0614,112.86
2017-02-18,6.864,1.0614,112.86
2017-02-19,6.864,1.0614,112.86
2017-02-20,6.864,1.0614,112.86
2017-02-21,6.881,1.0551,113.48
2017-02-22,6.8765,1.0555,113.46
2017-02-23,6.8622,1.0586,112.68
2017-02-24,6.8645,1.058,112.26
2017-02-25,6.8645,1.058,112.26
2017-02-26,6.8645,1.058,112.26
2017-02-27,6.8675,1.0624,112.01
2017-02-28,6.8665,1.0618,112.06
2017-03-01,6.8794,1.0564,113.66
2017-03-02,6.8868,1.0514,114.45
2017-03-03,6.8954,1.0552,114.6
2017-03-04,6.8954,1.0552,114.6
2017-03-05,6.8954,1.0552,114.6
2017-03-06,6.8955,1.0586,113.92
2017-03-07,6.9,1.0582,113.99
2017-03-08,6.9113,1.0547,114.58
2017-03-09,6.9086,1.0586,114.71
2017-03-10,6.905,1.0667,115.02
2017-03-11,6.905,1.0667,115.02
2017-03-12,6.905,1.0667,115.02
2017-03-13,6.905,1.067,114.61
2017-03-14,6.913,1.0645,114.63
2017-03-15,6.9132,1.063,114.66
2017-03-16,6.913,1.0738,113.02
2017-03-17,6.9,1.0742,112.67
2017-03-18,6.9,1.0742,112.67
2017-03-19,6.9,1.0742,112.67
2017-03-20,6.905,1.0754,112.59
2017-03-21,6.883,1.081,111.9
2017-03-22,6.8785,1.08,111.06
2017-03-23,6.8843,1.0787,111.12
2017-03-24,6.8803,1.0806,111.03
2017-03-25,6.8803,1.0806,111.03
2017-03-26,6.8803,1.0806,111.03
2017-03-27,6.8687,1.0882,110.48
2017-03-28,6.8779,1.0852,110.56
2017-03-29,6.8879,1.0756,111.05
2017-03-30,6.887,1.0726,111.36
2017-03-31,6.8832,1.0698,111.41
2017-04-01,6.8832,1.0698,111.41
2017-04-02,6.8832,1.0698,111.41
2017-04-03,6.8832,1.0655,110.96
2017-04-04,6.8832,1.0664,110.74
2017-04-05,6.892,1.0661,111.2
2017-04-06,6.8955,1.0651,111.02
2017-04-07,6.8978,1.0616,110.76
2017-04-08,6.8978,1.0616,110.76
2017-04-09,6.8978,1.0616,110.76
2017-04-10,6.8988,1.0606,110.95
2017-04-11,6.8893,1.0614,109.74
2017-04-12,6.889,1.0611,109.54
2017-04-13,6.8865,1.063,109.23
2017-04-14,6.8835,1.0625,108.63
2017-04-15,6.8835,1.0625,108.63
2017-04-16,6.8835,1.0625,108.63
2017-04-17,6.88,1.066,108.46
2017-04-18,6.8778,1.0706,108.4
2017-04-19,6.886,1.0707,109.06
2017-04-20,6.88,1.0758,109.34
2017-04-21,6.8845,1.0694,109.08
2017-04-22,6.8845,1.0694,109.08
2017-04-23,6.8845,1.0694,109.08
2017-04-24,6.884,1.0846,109.74
2017-04-25,6.8824,1.0941,110.88
2017-04-26,6.8918,1.0872,111.52
2017-04-27,6.8958,1.0864,111.13
2017-04-28,6.89,1.0895,111.44
2017-04-29,6.89,1.0895,111.44
2017-04-30,6.89,1.0895,111.44
2017-05-01,6.89,1.0912,111.78
2017-05-02,6.8949,1.091,112.06
2017-05-03,6.8968,1.092,112.34
2017-05-04,6.8959,1.0967,112.7
2017-05-05,6.9021,1.0996,112.63
2017-05-06,6.9021,1.0996,112.63
2017-05-07,6.9021,1.0996,112.63
2017-05-08,6.904,1.0928,112.84
2017-05-09,6.906,1.0875,114.19
2017-05-10,6.9011,1.0873,114.02
2017-05-11,6.9033,1.0869,113.77
2017-05-12,6.8972,1.0926,113.3
2017-05-13,6.8972,1.0926,113.3
2017-05-14,6.8972,1.0926,113.3
2017-05-15,6.89,1.0979,113.54
2017-05-16,6.884,1.1072,113.24
2017-05-17,6.8773,1.1134,111.46
2017-05-18,6.888,1.113,110.82
2017-05-19,6.883,1.119,111.47
2017-05-20,6.883,1.119,111.47
2017-05-21,6.883,1.119,111.47
2017-05-22,6.8828,1.1236,111.15
2017-05-23,6.888,1.1198,111.64
2017-05-24,6.8883,1.1175,112.02
2017-05-25,6.8672,1.1218,111.7
2017-05-26,6.8525,1.117,111.3
2017-05-27,6.8525,1.117,111.3
2017-05-28,6.8525,1.117,111.3
2017-05-29,6.8525,1.117,111.3
2017-05-30,6.8525,1.1183,110.68
2017-05-31,6.8098,1.1236,110.71
2017-06-01,6.8029,1.1214,111.24
2017-06-02,6.8085,1.127,110.49
2017-06-03,6.8085,1.127,110.49
2017-06-04,6.8085,1.127,110.49
2017-06-05,6.803,1.125,110.49
2017-06-06,6.7945,1.1266,109.34
2017-06-07,6.7935,1.1236,109.54
2017-06-08,6.799,1.1217,110.1
2017-06-09,6.797,1.119,110.61
2017-06-10,6.797,1.119,110.61
2017-06-11,6.797,1.119,110.61
2017-06-12,6.7974,1.1204,109.72
2017-06-13,6.7981,1.1194,110.12
2017-06-14,6.7888,1.1277,109.16
2017-06-15,6.8061,1.1152,110.66
2017-06-16,6.8097,1.1194,110.84
2017-06-17,6.8097,1.1194,110.84
2017-06-18,6.8097,1.1194,110.84
2017-06-19,6.818,1.116,111.34
2017-06-20,6.8285,1.1124,111.46
2017-06-21,6.8275,1.1143,111.58
2017-06-22,6.8275,1.1148,111.36
2017-06-23,6.8345,1.1196,111.26
2017-06-24,6.8345,1.1196,111.26
2017-06-25,6.8345,1.1196,111.26
2017-06-26,6.8382,1.1196,111.48
2017-06-27,6.81,1.13,112.42
2017-06-28,6.7984,1.1364,112.18
2017-06-29,6.784,1.142,112.32
2017-06-30,6.7793,1.1411,112.4
2017-07-01,6.7793,1.1411,112.4
2017-07-02,6.7793,1.1411,112.4
2017-07-03,6.7984,1.1367,113.32
2017-07-04,6.7984,1.1367,113.32
2017-07-05,6.7995,1.1336,113.2
2017-07-06,6.799,1.1409,113.28
2017-07-07,6.8039,1.1396,114.1
2017-07-08,6.8039,1.1396,114.1
2017-07-09,6.8039,1.1396,114.1
2017-07-10,6.8026,1.1396,114.08
2017-07-11,6.801,1.143,114.2
2017-07-12,6.7865,1.1411,113.19
2017-07-13,6.7825,1.1385,113.39
2017-07-14,6.7741,1.1452,112.66
2017-07-15,6.7741,1.1452,112.66
2017-07-16,6.7741,1.1452,112.66
2017-07-17,6.769,1.147,112.76
2017-07-18,6.7451,1.1578,111.89
2017-07-19,6.7511,1.1518,111.77
2017-07-20,6.757,1.1634,111.68
2017-07-21,6.7663,1.1655,111.18
2017-07-22,6.7663,1.1655,111.18
2017-07-23,6.7663,1.1655,111.18
2017-07-24,6.7488,1.1642,111.1
2017-07-25,6.7495,1.1656,111.57
2017-07-26,6.753,1.1632,112.1
2017-07-27,6.741,1.1656,111.62
2017-07-28,6.7362,1.1754,110.87
2017-07-29,6.7362,1.1754,110.87
2017-07-30,6.7362,1.1754,110.87
2017-07-31,6.724,1.1826,110.38
2017-08-01,6.717,1.1799,110.33
2017-08-02,6.72,1.1861,110.43
2017-08-03,6.715,1.188,110.12
2017-08-04,6.7272,1.1754,110.76
2017-08-05,6.7272,1.1754,110.76
2017-08-06,6.7272,1.1754,110.76
2017-08-07,6.7207,1.1788,110.76
2017-08-08,6.7049,1.1724,110.74
2017-08-09,6.672,1.1748,110.04
2017-08-10,6.646,1.1751,109.37
2017-08-11,6.6612,1.1811,109.06
2017-08-12,6.6612,1.1811,109.06
2017-08-13,6.6612,1.1811,109.06
2017-08-14,6.6695,1.1786,109.48
2017-08-15,6.6845,1.1736,110.42
2017-08-16,6.69,1.1703,110.8
2017-08-17,6.673,1.1736,109.88
2017-08-18,6.67,1.1748,109.32
2017-08-19,6.67,1.1748,109.32
2017-08-20,6.67,1.1748,109.32
2017-08-21,6.663,1.1814,108.89
2017-08-22,6.66,1.1762,109.4
2017-08-23,6.6569,1.1802,109.14
2017-08-24,6.66,1.1801,109.34
2017-08-25,6.6465,1.1874,109.24
2017-08-26,6.6465,1.1874,109.24
2017-08-27,6.6465,1.1874,109.24
2017-08-28,6.6084,1.1973,109.22
2017-08-29,6.5945,1.2025,109.02
2017-08-30,6.5918,1.1927,110.2
2017-08-31,6.5888,1.1894,110.06
2017-09-01,6.5552,1.1878,110.09
2017-09-02,6.5552,1.1878,110.09
2017-09-03,6.5552,1.1878,110.09
2017-09-04,6.5552,1.1878,110.09
2017-09-05,6.5345,1.1911,108.94
2017-09-06,6.5221,1.1943,108.75
2017-09-07,6.483,1.2028,108.26
2017-09-08,6.4773,1.2041,107.72
2017-09-09,6.4773,1.2041,107.72
2017-09-10,6.4773,1.2041,107.72
2017-09-11,6.5254,1.1964,109.03
2017-09-12,6.5334,1.1968,110.01
2017-09-13,6.54,1.1898,110.58
2017-09-14,6.552,1.1886,110.66
2017-09-15,6.55,1.1959,110.84
2017-09-16,6.55,1.1959,110.84
2017-09-17,6.55,1.1959,110.84
2017-09-18,6.5725,1.1938,111.48
2017-09-19,6.58,1.198,111.49
2017-09-20,6.57,1.1998,111.5
2017-09-21,6.5861,1.1946,112.3
2017-09-22,6.5899,1.1969,112.01
2017-09-23,6.5899,1.1969,112.01
2017-09-24,6.5899,1.1969,112.01
2017-09-25,6.6189,1.1852,111.64
2017-09-26,6.6371,1.1772,112.16
2017-09-27,6.64,1.1747,112.76
2017-09-28,6.6591,1.1776,112.66
2017-09-29,6.6533,1.1813,112.64
2017-09-30,6.6533,1.1813,112.64
2017-10-01,6.6533,1.1813,112.64
2017-10-02,6.6533,1.1745,112.6
2017-10-03,6.6533,1.1759,112.8
2017-10-04,6.6533,1.176,112.84
2017-10-05,6.6533,1.1706,112.74
2017-10-06,6.6533,1.1732,112.68
2017-10-07,6.6533,1.1732,112.68
2017-10-08,6.6533,1.1732,112.68
2017-10-09,6.6533,1.1732,112.68
2017-10-10,6.5712,1.1804,112.15
2017-10-11,6.587,1.1847,112.35
2017-10-12,6.5855,1.184,112.38
2017-10-13,6.5785,1.1837,111.94
2017-10-14,6.5785,1.1837,111.94
2017-10-15,6.5785,1.1837,111.94
2017-10-16,6.5885,1.181,111.72
2017-10-17,6.622,1.1754,112.32
2017-10-18,6.625,1.1775,112.94
2017-10-19,6.6126,1.1842,112.54
2017-10-20,6.6185,1.177,113.5
2017-10-21,6.6185,1.177,113.5
2017-10-22,6.6185,1.177,113.5
2017-10-23,6.638,1.1762,113.66
2017-10-24,6.6335,1.1766,113.92
2017-10-25,6.635,1.1802,113.7
2017-10-26,6.6392,1.17,113.72
2017-10-27,6.6498,1.158,113.82
2017-10-28,6.6498,1.158,113.82
2017-10-29,6.6498,1.158,113.82
2017-10-30,6.6498,1.1626,113.26
2017-10-31,6.6328,1.1648,113.63
2017-11-01,6.6018,1.1618,114.04
2017-11-02,6.6068,1.1672,113.84
2017-11-03,6.636,1.1616,114.25
2017-11-04,6.636,1.1616,114.25
2017-11-05,6.636,1.1616,114.25
2017-11-06,6.6311,1.16,113.9
2017-11-07,6.638,1.1577,113.9
2017-11-08,6.6249,1.1591,113.62
2017-11-09,6.6378,1.1648,113.4
2017-11-10,6.6378,1.1648,113.4
2017-11-11,6.6378,1.1648,113.4
2017-11-12,6.6378,1.1648,113.4
2017-11-13,6.6385,1.1656,113.62
2017-11-14,6.635,1.1764,113.5
2017-11-15,6.62,1.1794,113.15
2017-11-16,6.6273,1.1772,112.89
2017-11-17,6.6245,1.1799,111.98
2017-11-18,6.6245,1.1799,111.98
2017-11-19,6.6245,1.1799,111.98
2017-11-20,6.6245,1.1741,112.49
2017-11-21,6.6265,1.1741,112.46
2017-11-22,6.6086,1.1789,111.62
2017-11-23,6.6086,1.1789,111.62
2017-11-24,6.5998,1.1936,111.54
2017-11-25,6.5998,1.1936,111.54
2017-11-26,6.5998,1.1936,111.54
2017-11-27,6.5967,1.1911,111.0
2017-11-28,6.6044,1.1878,111.13
2017-11-29,6.6091,1.1858,111.75
2017-11-30,6.609,1.1898,112.3
2017-12-01,6.6137,1.191,111.88
2017-12-02,6.6137,1.191,111.88
2017-12-03,6.6137,1.191,111.88
2017-12-04,6.6185,1.1848,112.8
2017-12-05,6.617,1.182,112.76
2017-12-06,6.6136,1.1788,112.32
2017-12-07,6.6173,1.179,112.7
2017-12-08,6.6199,1.1761,113.55
2017-12-09,6.6199,1.1761,113.55
2017-12-10,6.6199,1.1761,113.55
2017-12-11,6.6175,1.1802,113.34
2017-12-12,6.621,1.1725,113.62
2017-12-13,6.6171,1.1762,113.19
2017-12-14,6.6091,1.1778,112.56
2017-12-15,6.6088,1.1778,112.68
2017-12-16,6.6088,1.1778,112.68
2017-12-17,6.6088,1.1778,112.68
2017-12-18,6.6088,1.1804,112.4
2017-12-19,6.6088,1.1822,112.98
2017-12-20,6.5771,1.1881,113.29
2017-12-21,6.5833,1.1872,113.42
2017-12-22,6.575,1.1839,113.3
2017-12-23,6.575,1.1839,113.3
2017-12-24,6.575,1.1839,113.3
2017-12-25,6.575,1.1839,113.3
2017-12-26,6.5429,1.1867,113.2
2017-12-27,6.556,1.1902,113.28
2017-12-28,6.5322,1.1952,112.85
2017-12-29,6.5063,1.2022,112.69
2017-12-30,6.5063,1.2022,112.69
2017-12-31,6.5063,1.2022,112.69
2018-01-01,6.5063,1.2022,112.69
2018-01-02,6.491,1.205,112.18
2018-01-03,6.501,1.203,112.28
2018-01-04,6.4915,1.2064,112.78
2018-01-05,6.4875,1.2039,113.18
2018-01-06,6.4875,1.2039,113.18
2018-01-07,6.4875,1.2039,113.18
2018-01-08,6.497,1.1973,113.08
2018-01-09,6.5263,1.1922,112.57
2018-01-10,6.5055,1.1958,111.48
2018-01-11,6.4956,1.2035,111.35
2018-01-12,6.4607,1.213,111.23
2018-01-13,6.4607,1.213,111.23
2018-01-14,6.4607,1.213,111.23
2018-01-15,6.4607,1.213,111.23
2018-01-16,6.4395,1.2244,110.74
2018-01-17,6.433,1.2229,110.81
2018-01-18,6.4175,1.2238,110.88
2018-01-19,6.399,1.2238,110.56
2018-01-20,6.399,1.2238,110.56
2018-01-21,6.399,1.2238,110.56
2018-01-22,6.4035,1.223,111.15
2018-01-23,6.4,1.2277,110.46
2018-01-24,6.365,1.239,109.15
2018-01-25,6.3189,1.2488,108.7
2018-01-26,6.3199,1.2422,108.38
2018-01-27,6.3199,1.2422,108.38
2018-01-28,6.3199,1.2422,108.38
2018-01-29,6.3328,1.2352,109.12
2018-01-30,6.3199,1.239,108.9
2018-01-31,6.2841,1.2428,109.31
2018-02-01,6.2969,1.2482,109.5
2018-02-02,6.2984,1.2446,110.4
2018-02-03,6.2984,1.2446,110.4
2018-02-04,6.2984,1.2446,110.4
2018-02-05,6.285,1.2418,110.09
2018-02-06,6.283,1.2381,109.18
2018-02-07,6.2649,1.2281,109.53
2018-02-08,6.3222,1.2238,109.0
2018-02-09,6.2966,1.2226,108.44
2018-02-10,6.2966,1.2226,108.44
2018-02-11,6.2966,1.2226,108.44
2018-02-12,6.325,1.2267,108.72
2018-02-13,6.338,1.2363,107.59
2018-02-14,6.3438,1.2396,107.0
2018-02-15,6.3438,1.2482,106.36
2018-02-16,6.3438,1.2442,106.1
2018-02-17,6.3438,1.2442,106.1
2018-02-18,6.3438,1.2442,106.1
2018-02-19,6.3438,1.2442,106.1
2018-02-20,6.3351,1.2348,107.23
2018-02-21,6.3351,1.2314,107.64
2018-02-22,6.3471,1.2326,106.96
2018-02-23,6.3329,1.2298,106.64
2018-02-24,6.3329,1.2298,106.64
2018-02-25,6.3329,1.2298,106.64
2018-02-26,6.3115,1.2296,106.96
2018-02-27,6.3169,1.2239,107.47
2018-02-28,6.328,1.2211,106.62
2018-03-01,6.3565,1.2216,106.91
2018-03-02,6.3428,1.2314,105.65
2018-03-03,6.3428,1.2314,105.65
2018-03-04,6.3428,1.2314,105.65
2018-03-05,6.3491,1.233,105.97
2018-03-06,6.3093,1.2415,106.03
2018-03-07,6.3225,1.2397,105.94
2018-03-08,6.3389,1.2314,106.08
2018-03-09,6.3285,1.2326,106.74
2018-03-10,6.3285,1.2326,106.74
2018-03-11,6.3285,1.2326,106.74
2018-03-12,6.327,1.2318,106.52
2018-03-13,6.318,1.2398,106.64
2018-03-14,6.314,1.2362,106.17
2018-03-15,6.3202,1.2321,106.07
2018-03-16,6.33,1.228,106.1
2018-03-17,6.33,1.228,106.1
2018-03-18,6.33,1.228,106.1
2018-03-19,6.3291,1.2329,105.83
2018-03-20,6.3328,1.2271,106.42
2018-03-21,6.32,1.2268,106.3
2018-03-22,6.331,1.231,105.34
2018-03-23,6.311,1.236,104.83
2018-03-24,6.311,1.236,104.83
2018-03-25,6.311,1.236,104.83
2018-03-26,6.2685,1.244,105.0
2018-03-27,6.2781,1.241,105.72
2018-03-28,6.2946,1.2351,106.3
2018-03-29,6.2876,1.2297,106.27
2018-03-30,6.2726,1.232,106.2
2018-03-31,6.2726,1.232,106.2
2018-04-01,6.2726,1.232,106.2
2018-04-02,6.2785,1.2288,105.99
2018-04-03,6.2881,1.2261,106.45
2018-04-04,6.3045,1.2292,106.56
2018-04-05,6.3045,1.223,107.48
2018-04-06,6.3045,1.2274,107.03
2018-04-07,6.3045,1.2274,107.03
2018-04-08,6.3045,1.2274,107.03
2018-04-09,6.3035,1.232,107.06
2018-04-10,6.2798,1.2338,107.3
2018-04-11,6.2655,1.2384,106.78
2018-04-12,6.2876,1.232,107.3
2018-04-13,6.2725,1.2322,107.52
2018-04-14,6.2725,1.2322,107.52
2018-04-15,6.2725,1.2322,107.52
2018-04-16,6.2752,1.2373,107.26
2018-04-17,6.2804,1.2345,107.09
2018-04-18,6.2722,1.238,107.26
2018-04-19,6.2765,1.2336,107.42
2018-04-20,6.2945,1.2282,107.6
2018-04-21,6.2945,1.2282,107.6
2018-04-22,6.2945,1.2282,107.6
2018-04-23,6.3158,1.2216,108.62
2018-04-24,6.3035,1.2226,109.03
2018-04-25,6.3236,1.2178,109.33
2018-04-26,6.334,1.2113,109.3
2018-04-27,6.3325,1.2108,109.12
2018-04-28,6.3325,1.2108,109.12
2018-04-29,6.3325,1.2108,109.12
2018-04-30,6.3325,1.2074,109.28
2018-05-01,6.3325,1.2,109.69
2018-05-02,6.361,1.1968,109.89
2018-05-03,6.352,1.197,109.06
2018-05-04,6.3589,1.1946,109.16
2018-05-05,6.3589,1.1946,109.16
2018-05-06,6.3589,1.1946,109.16
2018-05-07,6.364,1.1927,109.14
2018-05-08,6.369,1.1863,109.16
2018-05-09,6.3585,1.1852,109.68
2018-05-10,6.344,1.1896,109.53
2018-05-11,6.3333,1.1951,109.26
2018-05-12,6.3333,1.1951,109.26
2018-05-13,6.3333,1.1951,109.26
2018-05-14,6.336,1.1976,109.52
2018-05-15,6.376,1.1864,110.25
2018-05-16,6.3706,1.1788,110.22
2018-05-17,6.3645,1.1798,110.76
2018-05-18,6.3768,1.1775,110.71
2018-05-19,6.3768,1.1775,110.71
2018-05-20,6.3768,1.1775,110.71
2018-05-21,6.3815,1.1768,111.08
2018-05-22,6.366,1.1783,110.94
2018-05-23,6.3875,1.1693,110.05
2018-05-24,6.3757,1.1729,109.3
2018-05-25,6.3903,1.1666,109.35
2018-05-26,6.3903,1.1666,109.35
2018-05-27,6.3903,1.1666,109.35
2018-05-28,6.3903,1.1666,109.35
2018-05-29,6.4162,1.1551,108.62
2018-05-30,6.4175,1.1664,109.04
2018-05-31,6.4096,1.167,108.73
2018-06-01,6.418,1.1679,109.49
2018-06-02,6.418,1.1679,109.49
2018-06-03,6.418,1.1679,109.49
2018-06-04,6.405,1.1696,109.66
2018-06-05,6.4042,1.1672,109.63
2018-06-06,6.385,1.1778,110.0
2018-06-07,6.389,1.1815,109.92
2018-06-08,6.4031,1.1773,109.45
2018-06-09,6.4031,1.1773,109.45
2018-06-10,6.4031,1.1773,109.45
2018-06-11,6.4,1.1802,109.94
2018-06-12,6.3992,1.1792,110.22
2018-06-13,6.3944,1.1784,110.41
2018-06-14,6.398,1.1634,110.44
2018-06-15,6.4379,1.1616,110.58
2018-06-16,6.4379,1.1616,110.58
2018-06-17,6.4379,1.1616,110.58
2018-06-18,6.4379,1.1606,110.44
2018-06-19,6.4802,1.1577,110.02
2018-06-20,6.4713,1.1592,110.14
2018-06-21,6.49,1.16,110.05
2018-06-22,6.5027,1.163,109.98
2018-06-23,6.5027,1.163,109.98
2018-06-24,6.5027,1.163,109.98
2018-06-25,6.536,1.1694,109.62
2018-06-26,6.5759,1.1675,109.92
2018-06-27,6.5992,1.1588,110.34
2018-06-28,6.6235,1.1582,110.38
2018-06-29,6.6171,1.1677,110.71
2018-06-30,6.6171,1.1677,110.71
2018-07-01,6.6171,1.1677,110.71
2018-07-02,6.6632,1.1604,110.73
2018-07-03,6.6368,1.1653,110.54
2018-07-04,6.6368,1.1653,110.54
2018-07-05,6.6341,1.1697,110.59
2018-07-06,6.6396,1.1738,110.48
2018-07-07,6.6396,1.1738,110.48
2018-07-08,6.6396,1.1738,110.48
2018-07-09,6.6123,1.1744,110.78
2018-07-10,6.6296,1.1728,111.24
2018-07-11,6.6764,1.1722,111.52
2018-07-12,6.663,1.1692,112.41
2018-07-13,6.69,1.1667,112.38
2018-07-14,6.69,1.1667,112.38
2018-07-15,6.69,1.1667,112.38
2018-07-16,6.6866,1.171,112.29
2018-07-17,6.7018,1.1664,112.79
2018-07-18,6.7161,1.1645,112.82
2018-07-19,6.7701,1.1604,112.98
2018-07-20,6.7659,1.1708,111.74
2018-07-21,6.7659,1.1708,111.74
2018-07-22,6.7659,1.1708,111.74
2018-07-23,6.7927,1.1702,111.36
2018-07-24,6.7912,1.1684,111.27
2018-07-25,6.7658,1.1677,111.02
2018-07-26,6.7865,1.1654,111.2
2018-07-27,6.8097,1.166,110.94
2018-07-28,6.8097,1.166,110.94
2018-07-29,6.8097,1.166,110.94
2018-07-30,6.8102,1.1718,110.98
2018-07-31,6.8038,1.1706,111.88
2018-08-01,6.8154,1.1666,111.72
2018-08-02,6.838,1.1612,111.48
2018-08-03,6.8309,1.1597,111.12
2018-08-04,6.8309,1.1597,111.12
2018-08-05,6.8309,1.1597,111.12
2018-08-06,6.85,1.1564,111.43
2018-08-07,6.828,1.1597,111.19
2018-08-08,6.8344,1.1598,110.96
2018-08-09,6.8199,1.1566,110.9
2018-08-10,6.8458,1.1399,110.66
2018-08-11,6.8458,1.1399,110.66
2018-08-12,6.8458,1.1399,110.66
2018-08-13,6.888,1.1396,110.65
2018-08-14,6.8809,1.1351,110.92
2018-08-15,6.933,1.1332,110.62
2018-08-16,6.8792,1.1388,110.89
2018-08-17,6.874,1.141,110.54
2018-08-18,6.874,1.141,110.54
2018-08-19,6.874,1.141,110.54
2018-08-20,6.8546,1.1438,110.38
2018-08-21,6.8444,1.1534,110.48
2018-08-22,6.84,1.1595,110.54
2018-08-23,6.8748,1.1567,111.14
2018-08-24,6.803,1.1625,111.22
2018-08-25,6.803,1.1625,111.22
2018-08-26,6.803,1.1625,111.22
2018-08-27,6.8145,1.1676,111.09
2018-08-28,6.8018,1.172,111.04
2018-08-29,6.819,1.1699,111.8
2018-08-30,6.8415,1.1646,111.17
2018-08-31,6.83,1.1596,110.98
2018-09-01,6.83,1.1596,110.98
2018-09-02,6.83,1.1596,110.98
2018-09-03,6.83,1.1596,110.98
2018-09-04,6.8427,1.1566,111.44
2018-09-05,6.827,1.162,111.47
2018-09-06,6.8322,1.1624,110.87
2018-09-07,6.8419,1.1572,111.18
2018-09-08,6.8419,1.1572,111.18
2018-09-09,6.8419,1.1572,111.18
2018-09-10,6.8545,1.1604,111.09
2018-09-11,6.8704,1.1591,111.54
2018-09-12,6.8574,1.1626,111.29
2018-09-13,6.8407,1.1672,111.92
2018-09-14,6.8673,1.1656,112.09
2018-09-15,6.8673,1.1656,112.09
2018-09-16,6.8673,1.1656,112.09
2018-09-17,6.854,1.1687,111.97
2018-09-18,6.8591,1.1693,112.3
2018-09-19,6.8466,1.1685,112.21
2018-09-20,6.8455,1.1744,112.58
2018-09-21,6.8559,1.1739,112.62
2018-09-22,6.8559,1.1739,112.62
2018-09-23,6.8559,1.1739,112.62
2018-09-24,6.8559,1.1773,112.62
2018-09-25,6.8632,1.177,112.88
2018-09-26,6.8763,1.1758,112.92
2018-09-27,6.888,1.167,113.38
2018-09-28,6.868,1.1622,113.48
2018-09-29,6.868,1.1622,113.48
2018-09-30,6.868,1.1622,113.48
2018-10-01,6.868,1.1567,113.96
2018-10-02,6.868,1.156,113.66
2018-10-03,6.868,1.1525,114.19
2018-10-04,6.868,1.1508,113.79
2018-10-05,6.868,1.1502,113.56
2018-10-06,6.868,1.1502,113.56
2018-10-07,6.868,1.1502,113.56
2018-10-08,6.868,1.1502,113.56
2018-10-09,6.9217,1.1482,113.13
2018-10-10,6.9224,1.1541,112.71
2018-10-11,6.888,1.1565,112.26
2018-10-12,6.9182,1.1559,112.02
2018-10-13,6.9182,1.1559,112.02
2018-10-14,6.9182,1.1559,112.02
2018-10-15,6.9131,1.1594,111.82
2018-10-16,6.9102,1.1593,112.16
2018-10-17,6.9263,1.154,112.21
2018-10-18,6.9367,1.1494,112.11
2018-10-19,6.9291,1.1513,112.52
2018-10-20,6.9291,1.1513,112.52
2018-10-21,6.9291,1.1513,112.52
2018-10-22,6.9446,1.1467,112.78
2018-10-23,6.9373,1.148,112.12
2018-10-24,6.942,1.1389,112.58
2018-10-25,6.9477,1.1374,112.54
2018-10-26,6.9425,1.1388,111.65
2018-10-27,6.9425,1.1388,111.65
2018-10-28,6.9425,1.1388,111.65
2018-10-29,6.9605,1.139,112.49
2018-10-30,6.9663,1.1364,112.76
2018-10-31,6.9737,1.1332,112.86
2018-11-01,6.9205,1.1396,112.79
2018-11-02,6.8894,1.1378,113.09
2018-11-03,6.8894,1.1378,113.09
2018-11-04,6.8894,1.1378,113.09
2018-11-05,6.9249,1.1394,113.22
2018-11-06,6.9172,1.1412,113.38
2018-11-07,6.9174,1.1459,113.32
2018-11-08,6.9318,1.1416,113.87
2018-11-09,6.9553,1.1325,113.77
2018-11-10,6.9553,1.1325,113.77
2018-11-11,6.9553,1.1325,113.77
2018-11-12,6.9553,1.1325,113.77
