date,pmi_manufacturing_usa,pmi_manufacturing_china
2017-01-01,58.2,51.8
2017-01-02,58.2,51.8
2017-01-03,58.2,51.8
2017-01-04,58.2,51.8
2017-01-05,58.2,51.8
2017-01-06,58.2,51.8
2017-01-07,58.2,51.8
2017-01-08,58.2,51.8
2017-01-09,58.2,51.8
2017-01-10,58.2,51.8
2017-01-11,58.2,51.8
2017-01-12,58.2,51.8
2017-01-13,58.2,51.8
2017-01-14,58.2,51.8
2017-01-15,58.2,51.8
2017-01-16,58.2,51.8
2017-01-17,58.2,51.8
2017-01-18,58.2,51.8
2017-01-19,58.2,51.8
2017-01-20,58.2,51.8
2017-01-21,58.2,51.8
2017-01-22,58.2,51.8
2017-01-23,58.2,51.8
2017-01-24,58.2,51.8
2017-01-25,58.2,51.8
2017-01-26,58.2,51.8
2017-01-27,58.2,51.8
2017-01-28,58.2,51.8
2017-01-29,58.2,51.8
2017-01-30,58.2,51.8
2017-01-31,58.2,51.8
2017-02-01,58.2,51.8
2017-02-02,58.2,51.8
2017-02-03,58.2,51.8
2017-02-04,58.2,51.8
2017-02-05,58.2,51.8
2017-02-06,58.2,51.8
2017-02-07,58.2,51.8
2017-02-08,58.2,51.8
2017-02-09,58.2,51.8
2017-02-10,58.2,51.8
2017-02-11,58.2,51.8
2017-02-12,58.2,51.8
2017-02-13,58.2,51.8
2017-02-14,58.2,51.8
2017-02-15,58.2,51.8
2017-02-16,58.2,51.8
2017-02-17,58.2,51.8
2017-02-18,58.2,51.8
2017-02-19,58.2,51.8
2017-02-20,58.2,51.8
2017-02-21,58.2,51.8
2017-02-22,58.2,51.8
2017-02-23,58.2,51.8
2017-02-24,58.2,51.8
2017-02-25,58.2,51.8
2017-02-26,58.2,51.8
2017-02-27,58.2,51.8
2017-02-28,58.2,51.8
2017-03-01,58.2,51.8
2017-03-02,58.2,51.8
2017-03-03,58.2,51.8
2017-03-04,58.2,51.8
2017-03-05,58.2,51.8
2017-03-06,58.2,51.8
2017-03-07,58.2,51.8
2017-03-08,58.2,51.8
2017-03-09,58.2,51.8
2017-03-10,58.2,51.8
2017-03-11,58.2,51.8
2017-03-12,58.2,51.8
2017-03-13,58.2,51.8
2017-03-14,58.2,51.8
2017-03-15,58.2,51.8
2017-03-16,58.2,51.8
2017-03-17,58.2,51.8
2017-03-18,58.2,51.8
2017-03-19,58.2,51.8
2017-03-20,58.2,51.8
2017-03-21,58.2,51.8
2017-03-22,58.2,51.8
2017-03-23,58.2,51.8
2017-03-24,58.2,51.8
2017-03-25,58.2,51.8
2017-03-26,58.2,51.8
2017-03-27,58.2,51.8
2017-03-28,58.2,51.8
2017-03-29,58.2,51.8
2017-03-30,58.2,51.8
2017-03-31,58.2,51.8
2017-04-01,58.2,51.8
2017-04-02,58.2,51.8
2017-04-03,58.2,51.8
2017-04-04,58.2,51.8
2017-04-05,58.2,51.8
2017-04-06,58.2,51.8
2017-04-07,58.2,51.8
2017-04-08,58.2,51.8
2017-04-09,58.2,51.8
2017-04-10,58.2,51.8
2017-04-11,58.2,51.8
2017-04-12,58.2,51.8
2017-04-13,58.2,51.8
2017-04-14,58.2,51.8
2017-04-15,58.2,51.8
2017-04-16,58.2,51.8
2017-04-17,58.2,51.8
2017-04-18,58.2,51.8
2017-04-19,58.2,51.8
2017-04-20,58.2,51.8
2017-04-21,58.2,51.8
2017-04-22,58.2,51.8
2017-04-23,58.2,51.8
2017-04-24,58.2,51.8
2017-04-25,58.2,51.8
2017-04-26,58.2,51.8
2017-04-27,58.2,51.8
2017-04-28,58.2,51.8
2017-04-29,58.2,51.8
2017-04-30,58.2,51.8
2017-05-01,58.2,51.8
2017-05-02,58.2,51.8
2017-05-03,58.2,51.8
2017-05-04,58.2,51.8
2017-05-05,58.2,51.8
2017-05-06,58.2,51.8
2017-05-07,58.2,51.8
2017-05-08,58.2,51.8
2017-05-09,58.2,51.8
2017-05-10,58.2,51.8
2017-05-11,58.2,51.8
2017-05-12,58.2,51.8
2017-05-13,58.2,51.8
2017-05-14,58.2,51.8
2017-05-15,58.2,51.8
2017-05-16,58.2,51.8
2017-05-17,58.2,51.8
2017-05-18,58.2,51.8
2017-05-19,58.2,51.8
2017-05-20,58.2,51.8
2017-05-21,58.2,51.8
2017-05-22,58.2,51.8
2017-05-23,58.2,51.8
2017-05-24,58.2,51.8
2017-05-25,58.2,51.8
2017-05-26,58.2,51.8
2017-05-27,58.2,51.8
2017-05-28,58.2,51.8
2017-05-29,58.2,51.8
2017-05-30,58.2,51.8
2017-05-31,58.2,51.8
2017-06-01,58.2,51.8
2017-06-02,58.2,51.8
2017-06-03,58.2,51.8
2017-06-04,58.2,51.8
2017-06-05,58.2,51.8
2017-06-06,58.2,51.8
2017-06-07,58.2,51.8
2017-06-08,58.2,51.8
2017-06-09,58.2,51.8
2017-06-10,58.2,51.8
2017-06-11,58.2,51.8
2017-06-12,58.2,51.8
2017-06-13,58.2,51.8
2017-06-14,58.2,51.8
2017-06-15,58.2,51.8
2017-06-16,58.2,51.8
2017-06-17,58.2,51.8
2017-06-18,58.2,51.8
2017-06-19,58.2,51.8
2017-06-20,58.2,51.8
2017-06-21,58.2,51.8
2017-06-22,58.2,51.8
2017-06-23,58.2,51.8
2017-06-24,58.2,51.8
2017-06-25,58.2,51.8
2017-06-26,58.2,51.8
2017-06-27,58.2,51.8
2017-06-28,58.2,51.8
2017-06-29,58.2,51.8
2017-06-30,58.2,51.8
2017-07-01,58.2,51.8
2017-07-02,58.2,51.8
2017-07-03,58.2,51.8
2017-07-04,58.2,51.8
2017-07-05,58.2,51.8
2017-07-06,58.2,51.8
2017-07-07,58.2,51.8
2017-07-08,58.2,51.8
2017-07-09,58.2,51.8
2017-07-10,58.2,51.8
2017-07-11,58.2,51.8
2017-07-12,58.2,51.8
2017-07-13,58.2,51.8
2017-07-14,58.2,51.8
2017-07-15,58.2,51.8
2017-07-16,58.2,51.8
2017-07-17,58.2,51.8
2017-07-18,58.2,51.8
2017-07-19,58.2,51.8
2017-07-20,58.2,51.8
2017-07-21,58.2,51.8
2017-07-22,58.2,51.8
2017-07-23,58.2,51.8
2017-07-24,58.2,51.8
2017-07-25,58.2,51.8
2017-07-26,58.2,51.8
2017-07-27,58.2,51.8
2017-07-28,58.2,51.8
2017-07-29,58.2,51.8
2017-07-30,58.2,51.8
2017-07-31,58.2,51.8
2017-08-01,58.2,51.8
2017-08-02,58.2,51.8
2017-08-03,58.2,51.8
2017-08-04,58.2,51.8
2017-08-05,58.2,51.8
2017-08-06,58.2,51.8
2017-08-07,58.2,51.8
2017-08-08,58.2,51.8
2017-08-09,58.2,51.8
2017-08-10,58.2,51.8
2017-08-11,58.2,51.8
2017-08-12,58.2,51.8
2017-08-13,58.2,51.8
2017-08-14,58.2,51.8
2017-08-15,58.2,51.8
2017-08-16,58.2,51.8
2017-08-17,58.2,51.8
2017-08-18,58.2,51.8
2017-08-19,58.2,51.8
2017-08-20,58.2,51.8
2017-08-21,58.2,51.8
2017-08-22,58.2,51.8
2017-08-23,58.2,51.8
2017-08-24,58.2,51.8
2017-08-25,58.2,51.8
2017-08-26,58.2,51.8
2017-08-27,58.2,51.8
2017-08-28,58.2,51.8
2017-08-29,58.2,51.8
2017-08-30,58.2,51.8
2017-08-31,58.2,51.8
2017-09-01,58.2,51.8
2017-09-02,58.2,51.8
2017-09-03,58.2,51.8
2017-09-04,58.2,51.8
2017-09-05,58.2,51.8
2017-09-06,58.2,51.8
2017-09-07,58.2,51.8
2017-09-08,58.2,51.8
2017-09-09,58.2,51.8
2017-09-10,58.2,51.8
2017-09-11,58.2,51.8
2017-09-12,58.2,51.8
2017-09-13,58.2,51.8
2017-09-14,58.2,51.8
2017-09-15,58.2,51.8
2017-09-16,58.2,51.8
2017-09-17,58.2,51.8
2017-09-18,58.2,51.8
2017-09-19,58.2,51.8
2017-09-20,58.2,51.8
2017-09-21,58.2,51.8
2017-09-22,58.2,51.8
2017-09-23,58.2,51.8
2017-09-24,58.2,51.8
2017-09-25,58.2,51.8
2017-09-26,58.2,51.8
2017-09-27,58.2,51.8
2017-09-28,58.2,51.8
2017-09-29,58.2,51.8
2017-09-30,58.2,51.8
2017-10-01,58.2,51.8
2017-10-02,58.2,51.8
2017-10-03,58.2,51.8
2017-10-04,58.2,51.8
2017-10-05,58.2,51.8
2017-10-06,58.2,51.8
2017-10-07,58.2,51.8
2017-10-08,58.2,51.8
2017-10-09,58.2,51.8
2017-10-10,58.2,51.8
2017-10-11,58.2,51.8
2017-10-12,58.2,51.8
2017-10-13,58.2,51.8
2017-10-14,58.2,51.8
2017-10-15,58.2,51.8
2017-10-16,58.2,51.8
2017-10-17,58.2,51.8
2017-10-18,58.2,51.8
2017-10-19,58.2,51.8
2017-10-20,58.2,51.8
2017-10-21,58.2,51.8
2017-10-22,58.2,51.8
2017-10-23,58.2,51.8
2017-10-24,58.2,51.8
2017-10-25,58.2,51.8
2017-10-26,58.2,51.8
2017-10-27,58.2,51.8
2017-10-28,58.2,51.8
2017-10-29,58.2,51.8
2017-10-30,58.2,51.8
2017-10-31,58.2,51.8
2017-11-01,58.2,51.8
2017-11-02,58.2,51.8
2017-11-03,58.2,51.8
2017-11-04,58.2,51.8
2017-11-05,58.2,51.8
2017-11-06,58.2,51.8
2017-11-07,58.2,51.8
2017-11-08,58.2,51.8
2017-11-09,58.2,51.8
2017-11-10,58.2,51.8
2017-11-11,58.2,51.8
2017-11-12,58.2,51.8
2017-11-13,58.2,51.8
2017-11-14,58.2,51.8
2017-11-15,58.2,51.8
2017-11-16,58.2,51.8
2017-11-17,58.2,51.8
2017-11-18,58.2,51.8
2017-11-19,58.2,51.8
2017-11-20,58.2,51.8
2017-11-21,58.2,51.8
2017-11-22,58.2,51.8
2017-11-23,58.2,51.8
2017-11-24,58.2,51.8
2017-11-25,58.2,51.8
2017-11-26,58.2,51.8
2017-11-27,58.2,51.8
2017-11-28,58.2,51.8
2017-11-29,58.2,51.8
2017-11-30,58.2,51.8
2017-12-01,59.7,51.6
2017-12-02,59.7,51.6
2017-12-03,59.7,51.6
2017-12-04,59.7,51.6
2017-12-05,59.7,51.6
2017-12-06,59.7,51.6
2017-12-07,59.7,51.6
2017-12-08,59.7,51.6
2017-12-09,59.7,51.6
2017-12-10,59.7,51.6
2017-12-11,59.7,51.6
2017-12-12,59.7,51.6
2017-12-13,59.7,51.6
2017-12-14,59.7,51.6
2017-12-15,59.7,51.6
2017-12-16,59.7,51.6
2017-12-17,59.7,51.6
2017-12-18,59.7,51.6
2017-12-19,59.7,51.6
2017-12-20,59.7,51.6
2017-12-21,59.7,51.6
2017-12-22,59.7,51.6
2017-12-23,59.7,51.6
2017-12-24,59.7,51.6
2017-12-25,59.7,51.6
2017-12-26,59.7,51.6
2017-12-27,59.7,51.6
2017-12-28,59.7,51.6
2017-12-29,59.7,51.6
2017-12-30,59.7,51.6
2017-12-31,59.7,51.6
2018-01-01,59.1,51.3
2018-01-02,59.1,51.3
2018-01-03,59.1,51.3
2018-01-04,59.1,51.3
2018-01-05,59.1,51.3
2018-01-06,59.1,51.3
2018-01-07,59.1,51.3
2018-01-08,59.1,51.3
2018-01-09,59.1,51.3
2018-01-10,59.1,51.3
2018-01-11,59.1,51.3
2018-01-12,59.1,51.3
2018-01-13,59.1,51.3
2018-01-14,59.1,51.3
2018-01-15,59.1,51.3
2018-01-16,59.1,51.3
2018-01-17,59.1,51.3
2018-01-18,59.1,51.3
2018-01-19,59.1,51.3
2018-01-20,59.1,51.3
2018-01-21,59.1,51.3
2018-01-22,59.1,51.3
2018-01-23,59.1,51.3
2018-01-24,59.1,51.3
2018-01-25,59.1,51.3
2018-01-26,59.1,51.3
2018-01-27,59.1,51.3
2018-01-28,59.1,51.3
2018-01-29,59.1,51.3
2018-01-30,59.1,51.3
2018-01-31,59.1,51.3
2018-02-01,60.8,50.3
2018-02-02,60.8,50.3
2018-02-03,60.8,50.3
2018-02-04,60.8,50.3
2018-02-05,60.8,50.3
2018-02-06,60.8,50.3
2018-02-07,60.8,50.3
2018-02-08,60.8,50.3
2018-02-09,60.8,50.3
2018-02-10,60.8,50.3
2018-02-11,60.8,50.3
2018-02-12,60.8,50.3
2018-02-13,60.8,50.3
2018-02-14,60.8,50.3
2018-02-15,60.8,50.3
2018-02-16,60.8,50.3
2018-02-17,60.8,50.3
2018-02-18,60.8,50.3
2018-02-19,60.8,50.3
2018-02-20,60.8,50.3
2018-02-21,60.8,50.3
2018-02-22,60.8,50.3
2018-02-23,60.8,50.3
2018-02-24,60.8,50.3
2018-02-25,60.8,50.3
2018-02-26,60.8,50.3
2018-02-27,60.8,50.3
2018-02-28,60.8,50.3
2018-03-01,59.3,51.5
2018-03-02,59.3,51.5
2018-03-03,59.3,51.5
2018-03-04,59.3,51.5
2018-03-05,59.3,51.5
2018-03-06,59.3,51.5
2018-03-07,59.3,51.5
2018-03-08,59.3,51.5
2018-03-09,59.3,51.5
2018-03-10,59.3,51.5
2018-03-11,59.3,51.5
2018-03-12,59.3,51.5
2018-03-13,59.3,51.5
2018-03-14,59.3,51.5
2018-03-15,59.3,51.5
2018-03-16,59.3,51.5
2018-03-17,59.3,51.5
2018-03-18,59.3,51.5
2018-03-19,59.3,51.5
2018-03-20,59.3,51.5
2018-03-21,59.3,51.5
2018-03-22,59.3,51.5
2018-03-23,59.3,51.5
2018-03-24,59.3,51.5
2018-03-25,59.3,51.5
2018-03-26,59.3,51.5
2018-03-27,59.3,51.5
2018-03-28,59.3,51.5
2018-03-29,59.3,51.5
2018-03-30,59.3,51.5
2018-03-31,59.3,51.5
2018-04-01,57.3,51.4
2018-04-02,57.3,51.4
2018-04-03,57.3,51.4
2018-04-04,57.3,51.4
2018-04-05,57.3,51.4
2018-04-06,57.3,51.4
2018-04-07,57.3,51.4
2018-04-08,57.3,51.4
2018-04-09,57.3,51.4
2018-04-10,57.3,51.4
2018-04-11,57.3,51.4
2018-04-12,57.3,51.4
2018-04-13,57.3,51.4
2018-04-14,57.3,51.4
2018-04-15,57.3,51.4
2018-04-16,57.3,51.4
2018-04-17,57.3,51.4
2018-04-18,57.3,51.4
2018-04-19,57.3,51.4
2018-04-20,57.3,51.4
2018-04-21,57.3,51.4
2018-04-22,57.3,51.4
2018-04-23,57.3,51.4
2018-04-24,57.3,51.4
2018-04-25,57.3,51.4
2018-04-26,57.3,51.4
2018-04-27,57.3,51.4
2018-04-28,57.3,51.4
2018-04-29,57.3,51.4
2018-04-30,57.3,51.4
2018-05-01,58.7,51.9
2018-05-02,58.7,51.9
2018-05-03,58.7,51.9
2018-05-04,58.7,51.9
2018-05-05,58.7,51.9
2018-05-06,58.7,51.9
2018-05-07,58.7,51.9
2018-05-08,58.7,51.9
2018-05-09,58.7,51.9
2018-05-10,58.7,51.9
2018-05-11,58.7,51.9
2018-05-12,58.7,51.9
2018-05-13,58.7,51.9
2018-05-14,58.7,51.9
2018-05-15,58.7,51.9
2018-05-16,58.7,51.9
2018-05-17,58.7,51.9
2018-05-18,58.7,51.9
2018-05-19,58.7,51.9
2018-05-20,58.7,51.9
2018-05-21,58.7,51.9
2018-05-22,58.7,51.9
2018-05-23,58.7,51.9
2018-05-24,58.7,51.9
2018-05-25,58.7,51.9
2018-05-26,58.7,51.9
2018-05-27,58.7,51.9
2018-05-28,58.7,51.9
2018-05-29,58.7,51.9
2018-05-30,58.7,51.9
2018-05-31,58.7,51.9
2018-06-01,60.2,51.5
2018-06-02,60.2,51.5
2018-06-03,60.2,51.5
2018-06-04,60.2,51.5
2018-06-05,60.2,51.5
2018-06-06,60.2,51.5
2018-06-07,60.2,51.5
2018-06-08,60.2,51.5
2018-06-09,60.2,51.5
2018-06-10,60.2,51.5
2018-06-11,60.2,51.5
2018-06-12,60.2,51.5
2018-06-13,60.2,51.5
2018-06-14,60.2,51.5
2018-06-15,60.2,51.5
2018-06-16,60.2,51.5
2018-06-17,60.2,51.5
2018-06-18,60.2,51.5
2018-06-19,60.2,51.5
2018-06-20,60.2,51.5
2018-06-21,60.2,51.5
2018-06-22,60.2,51.5
2018-06-23,60.2,51.5
2018-06-24,60.2,51.5
2018-06-25,60.2,51.5
2018-06-26,60.2,51.5
2018-06-27,60.2,51.5
2018-06-28,60.2,51.5
2018-06-29,60.2,51.5
2018-06-30,60.2,51.5
2018-07-01,58.1,51.2
2018-07-02,58.1,51.2
2018-07-03,58.1,51.2
2018-07-04,58.1,51.2
2018-07-05,58.1,51.2
2018-07-06,58.1,51.2
2018-07-07,58.1,51.2
2018-07-08,58.1,51.2
2018-07-09,58.1,51.2
2018-07-10,58.1,51.2
2018-07-11,58.1,51.2
2018-07-12,58.1,51.2
2018-07-13,58.1,51.2
2018-07-14,58.1,51.2
2018-07-15,58.1,51.2
2018-07-16,58.1,51.2
2018-07-17,58.1,51.2
2018-07-18,58.1,51.2
2018-07-19,58.1,51.2
2018-07-20,58.1,51.2
2018-07-21,58.1,51.2
2018-07-22,58.1,51.2
2018-07-23,58.1,51.2
2018-07-24,58.1,51.2
2018-07-25,58.1,51.2
2018-07-26,58.1,51.2
2018-07-27,58.1,51.2
2018-07-28,58.1,51.2
2018-07-29,58.1,51.2
2018-07-30,58.1,51.2
2018-07-31,58.1,51.2
2018-08-01,61.3,51.3
2018-08-02,61.3,51.3
2018-08-03,61.3,51.3
2018-08-04,61.3,51.3
2018-08-05,61.3,51.3
2018-08-06,61.3,51.3
2018-08-07,61.3,51.3
2018-08-08,61.3,51.3
2018-08-09,61.3,51.3
2018-08-10,61.3,51.3
2018-08-11,61.3,51.3
2018-08-12,61.3,51.3
2018-08-13,61.3,51.3
2018-08-14,61.3,51.3
2018-08-15,61.3,51.3
2018-08-16,61.3,51.3
2018-08-17,61.3,51.3
2018-08-18,61.3,51.3
2018-08-19,61.3,51.3
2018-08-20,61.3,51.3
2018-08-21,61.3,51.3
2018-08-22,61.3,51.3
2018-08-23,61.3,51.3
2018-08-24,61.3,51.3
2018-08-25,61.3,51.3
2018-08-26,61.3,51.3
2018-08-27,61.3,51.3
2018-08-28,61.3,51.3
2018-08-29,61.3,51.3
2018-08-30,61.3,51.3
2018-08-31,61.3,51.3
2018-09-01,59.8,50.8
2018-09-02,59.8,50.8
2018-09-03,59.8,50.8
2018-09-04,59.8,50.8
2018-09-05,59.8,50.8
2018-09-06,59.8,50.8
2018-09-07,59.8,50.8
2018-09-08,59.8,50.8
2018-09-09,59.8,50.8
2018-09-10,59.8,50.8
2018-09-11,59.8,50.8
2018-09-12,59.8,50.8
2018-09-13,59.8,50.8
2018-09-14,59.8,50.8
2018-09-15,59.8,50.8
2018-09-16,59.8,50.8
2018-09-17,59.8,50.8
2018-09-18,59.8,50.8
2018-09-19,59.8,50.8
2018-09-20,59.8,50.8
2018-09-21,59.8,50.8
2018-09-22,59.8,50.8
2018-09-23,59.8,50.8
2018-09-24,59.8,50.8
2018-09-25,59.8,50.8
2018-09-26,59.8,50.8
2018-09-27,59.8,50.8
2018-09-28,59.8,50.8
2018-09-29,59.8,50.8
2018-09-30,59.8,50.8
2018-10-01,57.7,50.2
2018-10-02,57.7,50.2
2018-10-03,57.7,50.2
2018-10-04,57.7,50.2
2018-10-05,57.7,50.2
2018-10-06,57.7,50.2
2018-10-07,57.7,50.2
2018-10-08,57.7,50.2
2018-10-09,57.7,50.2
2018-10-10,57.7,50.2
2018-10-11,57.7,50.2
2018-10-12,57.7,50.2
2018-10-13,57.7,50.2
2018-10-14,57.7,50.2
2018-10-15,57.7,50.2
2018-10-16,57.7,50.2
2018-10-17,57.7,50.2
2018-10-18,57.7,50.2
2018-10-19,57.7,50.2
2018-10-20,57.7,50.2
2018-10-21,57.7,50.2
2018-10-22,57.7,50.2
2018-10-23,57.7,50.2
2018-10-24,57.7,50.2
2018-10-25,57.7,50.2
2018-10-26,57.7,50.2
2018-10-27,57.7,50.2
2018-10-28,57.7,50.2
2018-10-29,57.7,50.2
2018-10-30,57.7,50.2
2018-10-31,57.7,50.2
2018-11-01,59.3,50.0
2018-11-02,59.3,50.0
2018-11-03,59.3,50.0
2018-11-04,59.3,50.0
2018-11-05,59.3,50.0
2018-11-06,59.3,50.0
2018-11-07,59.3,50.0
2018-11-08,59.3,50.0
2018-11-09,59.3,50.0
2018-11-10,59.3,50.0
2018-11-11,59.3,50.0
2018-11-12,59.3,50.0
2018-11-13,59.3,50.0
2018-11-14,59.3,50.0
2018-11-15,59.3,50.0
2018-11-16,59.3,50.0
2018-11-17,59.3,50.0
2018-11-18,59.3,50.0
2018-11-19,59.3,50.0
2018-11-20,59.3,50.0
2018-11-21,59.3,50.0
2018-11-22,59.3,50.0
2018-11-23,59.3,50.0
2018-11-24,59.3,50.0
2018-11-25,59.3,50.0
2018-11-26,59.3,50.0
2018-11-27,59.3,50.0
2018-11-28,59.3,50.0
2018-11-29,59.3,50.0
2018-11-30,59.3,50.0
2018-12-01,54.1,49.4
2018-12-02,54.1,49.4
2018-12-03,54.1,49.4
2018-12-04,54.1,49.4
2018-12-05,54.1,49.4
2018-12-06,54.1,49.4
2018-12-07,54.1,49.4
2018-12-08,54.1,49.4
2018-12-09,54.1,49.4
2018-12-10,54.1,49.4
2018-12-11,54.1,49.4
2018-12-12,54.1,49.4
2018-12-13,54.1,49.4
2018-12-14,54.1,49.4
2018-12-15,54.1,49.4
2018-12-16,54.1,49.4
2018-12-17,54.1,49.4
2018-12-18,54.1,49.4
2018-12-19,54.1,49.4
2018-12-20,54.1,49.4
2018-12-21,54.1,49.4
2018-12-22,54.1,49.4
2018-12-23,54.1,49.4
2018-12-24,54.1,49.4
2018-12-25,54.1,49.4
2018-12-26,54.1,49.4
2018-12-27,54.1,49.4
2018-12-28,54.1,49.4
2018-12-29,54.1,49.4
2018-12-30,54.1,49.4
2018-12-31,54.1,49.4
2019-01-01,56.6,49.5
2019-01-02,56.6,49.5
2019-01-03,56.6,49.5
2019-01-04,56.6,49.5
2019-01-05,56.6,49.5
2019-01-06,56.6,49.5
2019-01-07,56.6,49.5
2019-01-08,56.6,49.5
2019-01-09,56.6,49.5
2019-01-10,56.6,49.5
2019-01-11,56.6,49.5
2019-01-12,56.6,49.5
2019-01-13,56.6,49.5
2019-01-14,56.6,49.5
2019-01-15,56.6,49.5
2019-01-16,56.6,49.5
2019-01-17,56.6,49.5
2019-01-18,56.6,49.5
2019-01-19,56.6,49.5
2019-01-20,56.6,49.5
2019-01-21,56.6,49.5
2019-01-22,56.6,49.5
2019-01-23,56.6,49.5
2019-01-24,56.6,49.5
2019-01-25,56.6,49.5
2019-01-26,56.6,49.5
2019-01-27,56.6,49.5
2019-01-28,56.6,49.5
2019-01-29,56.6,49.5
2019-01-30,56.6,49.5
2019-01-31,56.6,49.5
2019-02-01,54.2,49.2
2019-02-02,54.2,49.2
2019-02-03,54.2,49.2
2019-02-04,54.2,49.2
2019-02-05,54.2,49.2
2019-02-06,54.2,49.2
2019-02-07,54.2,49.2
2019-02-08,54.2,49.2
2019-02-09,54.2,49.2
2019-02-10,54.2,49.2
2019-02-11,54.2,49.2
2019-02-12,54.2,49.2
2019-02-13,54.2,49.2
2019-02-14,54.2,49.2
2019-02-15,54.2,49.2
2019-02-16,54.2,49.2
2019-02-17,54.2,49.2
2019-02-18,54.2,49.2
2019-02-19,54.2,49.2
2019-02-20,54.2,49.2
2019-02-21,54.2,49.2
2019-02-22,54.2,49.2
2019-02-23,54.2,49.2
2019-02-24,54.2,49.2
2019-02-25,54.2,49.2
2019-02-26,54.2,49.2
2019-02-27,54.2,49.2
2019-02-28,54.2,49.2
2019-03-01,55.3,50.5
2019-03-02,55.3,50.5
2019-03-03,55.3,50.5
2019-03-04,55.3,50.5
2019-03-05,55.3,50.5
2019-03-06,55.3,50.5
2019-03-07,55.3,50.5
2019-03-08,55.3,50.5
2019-03-09,55.3,50.5
2019-03-10,55.3,50.5
2019-03-11,55.3,50.5
2019-03-12,55.3,50.5
2019-03-13,55.3,50.5
2019-03-14,55.3,50.5
2019-03-15,55.3,50.5
2019-03-16,55.3,50.5
2019-03-17,55.3,50.5
2019-03-18,55.3,50.5
2019-03-19,55.3,50.5
2019-03-20,55.3,50.5
2019-03-21,55.3,50.5
2019-03-22,55.3,50.5
2019-03-23,55.3,50.5
2019-03-24,55.3,50.5
2019-03-25,55.3,50.5
2019-03-26,55.3,50.5
2019-03-27,55.3,50.5
2019-03-28,55.3,50.5
2019-03-29,55.3,50.5
2019-03-30,55.3,50.5
2019-03-31,55.3,50.5
2019-04-01,52.8,50.1
2019-04-02,52.8,50.1
2019-04-03,52.8,50.1
2019-04-04,52.8,50.1
2019-04-05,52.8,50.1
2019-04-06,52.8,50.1
2019-04-07,52.8,50.1
2019-04-08,52.8,50.1
2019-04-09,52.8,50.1
2019-04-10,52.8,50.1
2019-04-11,52.8,50.1
2019-04-12,52.8,50.1
2019-04-13,52.8,50.1
2019-04-14,52.8,50.1
2019-04-15,52.8,50.1
2019-04-16,52.8,50.1
2019-04-17,52.8,50.1
2019-04-18,52.8,50.1
2019-04-19,52.8,50.1
2019-04-20,52.8,50.1
2019-04-21,52.8,50.1
2019-04-22,52.8,50.1
2019-04-23,52.8,50.1
2019-04-24,52.8,50.1
2019-04-25,52.8,50.1
2019-04-26,52.8,50.1
2019-04-27,52.8,50.1
2019-04-28,52.8,50.1
2019-04-29,52.8,50.1
2019-04-30,52.8,50.1
2019-05-01,52.1,49.4
2019-05-02,52.1,49.4
2019-05-03,52.1,49.4
2019-05-04,52.1,49.4
2019-05-05,52.1,49.4
2019-05-06,52.1,49.4
2019-05-07,52.1,49.4
2019-05-08,52.1,49.4
2019-05-09,52.1,49.4
2019-05-10,52.1,49.4
2019-05-11,52.1,49.4
2019-05-12,52.1,49.4
2019-05-13,52.1,49.4
2019-05-14,52.1,49.4
2019-05-15,52.1,49.4
2019-05-16,52.1,49.4
2019-05-17,52.1,49.4
2019-05-18,52.1,49.4
2019-05-19,52.1,49.4
2019-05-20,52.1,49.4
2019-05-21,52.1,49.4
2019-05-22,52.1,49.4
2019-05-23,52.1,49.4
2019-05-24,52.1,49.4
2019-05-25,52.1,49.4
2019-05-26,52.1,49.4
2019-05-27,52.1,49.4
2019-05-28,52.1,49.4
2019-05-29,52.1,49.4
2019-05-30,52.1,49.4
2019-05-31,52.1,49.4
2019-06-01,51.7,49.4
2019-06-02,51.7,49.4
2019-06-03,51.7,49.4
2019-06-04,51.7,49.4
2019-06-05,51.7,49.4
2019-06-06,51.7,49.4
2019-06-07,51.7,49.4
2019-06-08,51.7,49.4
2019-06-09,51.7,49.4
2019-06-10,51.7,49.4
2019-06-11,51.7,49.4
2019-06-12,51.7,49.4
2019-06-13,51.7,49.4
2019-06-14,51.7,49.4
2019-06-15,51.7,49.4
2019-06-16,51.7,49.4
2019-06-17,51.7,49.4
2019-06-18,51.7,49.4
2019-06-19,51.7,49.4
2019-06-20,51.7,49.4
2019-06-21,51.7,49.4
2019-06-22,51.7,49.4
2019-06-23,51.7,49.4
2019-06-24,51.7,49.4
2019-06-25,51.7,49.4
2019-06-26,51.7,49.4
2019-06-27,51.7,49.4
2019-06-28,51.7,49.4
2019-06-29,51.7,49.4
2019-06-30,51.7,49.4
2019-07-01,51.2,49.7
2019-07-02,51.2,49.7
2019-07-03,51.2,49.7
2019-07-04,51.2,49.7
2019-07-05,51.2,49.7
2019-07-06,51.2,49.7
2019-07-07,51.2,49.7
2019-07-08,51.2,49.7
2019-07-09,51.2,49.7
2019-07-10,51.2,49.7
2019-07-11,51.2,49.7
2019-07-12,51.2,49.7
2019-07-13,51.2,49.7
2019-07-14,51.2,49.7
2019-07-15,51.2,49.7
2019-07-16,51.2,49.7
2019-07-17,51.2,49.7
2019-07-18,51.2,49.7
2019-07-19,51.2,49.7
2019-07-20,51.2,49.7
