date,ism_manufacturing_pmi,industrial_production,capacity_utilization,us_construction_spending,us_retail_sales,copper_price_monthly,coal_price_monthly
2018-11-22,12741.0,104.0681,79.7722,1302721.0,438612.0,6195.920454545455,107.5529221
2018-11-23,12741.0,104.0681,79.7722,1302721.0,438612.0,6195.920454545455,107.5529221
2018-11-24,12741.0,104.0681,79.7722,1302721.0,438612.0,6195.920454545455,107.5529221
2018-11-25,12741.0,104.0681,79.7722,1302721.0,438612.0,6195.920454545455,107.5529221
2018-11-26,12741.0,104.0681,79.7722,1302721.0,438612.0,6195.920454545455,107.5529221
2018-11-27,12741.0,104.0681,79.7722,1302721.0,438612.0,6195.920454545455,107.5529221
2018-11-28,12741.0,104.0681,79.7722,1302721.0,438612.0,6195.920454545455,107.5529221
2018-11-29,12741.0,104.0681,79.7722,1302721.0,438612.0,6195.920454545455,107.5529221
2018-11-30,12741.0,104.0681,79.7722,1302721.0,438612.0,6195.920454545455,107.5529221
2018-12-01,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-02,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-03,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-04,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-05,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-06,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-07,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-08,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-09,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-10,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-11,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-12,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-13,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-14,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-15,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-16,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-17,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-18,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-19,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-20,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-21,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-22,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-23,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-24,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-25,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-26,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-27,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-28,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-29,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-30,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2018-12-31,12761.0,104.0936,79.7142,1292045.0,428932.0,6075.315789473684,106.143609
2019-01-01,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-02,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-03,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-04,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-05,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-06,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-07,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-08,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-09,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-10,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-11,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-12,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-13,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-14,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-15,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-16,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-17,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-18,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-19,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-20,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-21,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-22,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-23,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-24,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-25,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-26,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-27,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-28,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-29,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-30,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-01-31,12790.0,103.4021,79.1024,1295341.0,430246.0,5939.102272727273,105.4012987
2019-02-01,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-02,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-03,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-04,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-05,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-06,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-07,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-08,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-09,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-10,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-11,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-12,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-13,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-14,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-15,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-16,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-17,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-18,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-19,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-20,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-21,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-22,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-23,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-24,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-25,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-26,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-27,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-02-28,12782.0,102.8371,78.5877,1310297.0,431194.0,6300.4875,101.3571429
2019-03-01,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-02,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-03,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-04,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-05,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-06,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-07,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-08,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-09,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-10,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-11,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-12,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-13,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-14,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-15,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-16,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-17,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-18,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-19,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-20,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-21,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-22,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-23,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-24,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-25,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-26,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-27,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-28,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-29,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-30,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-03-31,12788.0,102.8757,78.5337,1319912.0,438196.0,6439.464285714286,99.66989796
2019-04-01,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-02,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-03,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-04,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-05,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-06,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-07,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-08,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-09,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-10,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-11,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-12,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-13,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-14,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-15,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-16,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-17,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-18,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-19,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-20,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-21,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-22,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-23,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-24,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-25,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-26,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-27,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-28,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-29,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-04-30,12785.0,102.274,77.9898,1352871.0,437735.0,6438.3625,88.76464286
2019-05-01,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-02,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-03,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-04,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-05,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-06,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-07,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-08,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-09,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-10,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-11,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-12,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-13,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-14,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-15,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-16,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-17,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-18,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-19,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-20,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-21,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-22,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-23,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-24,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-25,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-26,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-27,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-28,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-29,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-30,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-05-31,12778.0,102.392,77.9962,1364812.0,442514.0,6017.904761904762,89.56428571
2019-06-01,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-02,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-03,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-04,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-05,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-06,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-07,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-08,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-09,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-10,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-11,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-12,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-13,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-14,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-15,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-16,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-17,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-18,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-19,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-20,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-21,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-22,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-23,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-24,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-25,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-26,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-27,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-28,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-29,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-06-30,12787.0,102.4375,77.9493,1381444.0,442116.0,5882.225,77.62982143
2019-07-01,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-02,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-03,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-04,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-05,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-06,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-07,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-08,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-09,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-10,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-11,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-12,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-13,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-14,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-15,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-16,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-17,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-18,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-19,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-20,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-21,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-22,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-23,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-24,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-25,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-26,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-27,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-28,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-29,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-30,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-07-31,12790.0,101.9408,77.4935,1412986.0,445304.0,5941.195652173913,77.84580745
2019-08-01,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-02,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-03,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-04,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-05,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-06,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-07,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-08,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-09,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-10,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-11,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-12,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-13,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-14,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-15,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-16,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-17,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-18,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-19,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-20,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-21,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-22,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-23,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-24,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-25,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-26,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-27,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-28,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-29,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-30,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-08-31,12789.0,102.639,77.9497,1425690.0,448519.0,5709.440476190476,69.73928571
2019-09-01,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-02,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-03,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-04,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-05,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-06,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-07,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-08,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-09,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-10,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-11,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-12,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-13,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-14,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-15,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-16,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-17,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-18,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-19,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-20,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
2019-09-21,12787.0,102.2917,77.6205,1438309.0,444555.0,5759.25,66.95867347
